    # time       flux      error   full_mod       base    transit   det_flux
8565.378816   1.000060   0.000930   1.000004   1.000004   1.000000   1.000056
8565.380205   1.001993   0.000931   1.000004   1.000004   1.000000   1.001989
8565.381593   1.000967   0.000931   1.000004   1.000004   1.000000   1.000963
8565.382982   0.999363   0.000931   1.000004   1.000004   1.000000   0.999359
8565.384371   1.000406   0.000930   1.000004   1.000004   1.000000   1.000402
8565.385760   1.001071   0.000931   1.000004   1.000004   1.000000   1.001067
8565.387149   0.998763   0.000930   1.000004   1.000004   1.000000   0.998759
8565.388538   0.999917   0.000930   1.000004   1.000004   1.000000   0.999913
8565.389927   1.000843   0.000930   1.000004   1.000004   1.000000   1.000839
8565.391315   1.000135   0.000932   1.000004   1.000004   1.000000   1.000131
8565.392704   1.000660   0.000930   1.000004   1.000004   1.000000   1.000656
8565.394093   0.999294   0.000930   1.000004   1.000004   1.000000   0.999290
8565.395482   0.999985   0.000930   1.000004   1.000004   1.000000   0.999981
8565.396871   1.002710   0.000932   1.000004   1.000004   1.000000   1.002706
8565.398260   1.000587   0.000930   1.000004   1.000004   1.000000   1.000583
8565.399648   0.998742   0.000931   1.000004   1.000004   1.000000   0.998738
8565.401037   0.998315   0.000930   1.000004   1.000004   1.000000   0.998311
8565.402426   0.999883   0.000931   1.000004   1.000004   1.000000   0.999879
8565.403815   1.000467   0.000930   1.000004   1.000004   1.000000   1.000463
8565.405204   1.000555   0.000931   1.000004   1.000004   1.000000   1.000551
8565.406593   0.999392   0.000931   1.000004   1.000004   1.000000   0.999388
8565.407982   0.999876   0.000931   1.000004   1.000004   1.000000   0.999872
8565.409370   1.000805   0.000930   1.000004   1.000004   1.000000   1.000801
8565.410759   1.000926   0.000931   1.000004   1.000004   1.000000   1.000922
8565.412148   1.000372   0.000932   1.000004   1.000004   1.000000   1.000368
8565.413537   1.000444   0.000931   1.000004   1.000004   1.000000   1.000440
8565.414926   0.998828   0.000932   1.000004   1.000004   1.000000   0.998824
8565.416315   1.000920   0.000931   1.000004   1.000004   1.000000   1.000916
8565.417704   0.999587   0.000932   1.000004   1.000004   1.000000   0.999583
8565.419092   0.998396   0.000931   1.000004   1.000004   1.000000   0.998392
8565.420481   0.999607   0.000930   1.000004   1.000004   1.000000   0.999603
8565.421870   0.999102   0.000930   1.000004   1.000004   1.000000   0.999098
8565.423259   0.999543   0.000931   1.000004   1.000004   1.000000   0.999539
8565.424648   1.001146   0.000932   1.000004   1.000004   1.000000   1.001142
8565.426037   0.999171   0.000930   1.000004   1.000004   1.000000   0.999167
8565.427425   0.999284   0.000930   1.000004   1.000004   1.000000   0.999280
8565.428814   0.999760   0.000930   1.000004   1.000004   1.000000   0.999756
8565.430203   0.999208   0.000932   1.000004   1.000004   1.000000   0.999204
8565.431592   0.999630   0.000930   1.000004   1.000004   1.000000   0.999626
8565.432981   1.000401   0.000932   1.000004   1.000004   1.000000   1.000397
8565.434370   1.000559   0.000931   1.000004   1.000004   1.000000   1.000555
8565.435759   0.999655   0.000930   1.000004   1.000004   1.000000   0.999651
8565.437147   0.999117   0.000931   1.000004   1.000004   1.000000   0.999113
8565.438536   0.998481   0.000930   1.000004   1.000004   1.000000   0.998477
8565.439925   1.000165   0.000930   1.000004   1.000004   1.000000   1.000161
8565.441314   1.000688   0.000931   1.000004   1.000004   1.000000   1.000684
8565.442703   0.999927   0.000930   1.000004   1.000004   1.000000   0.999923
8565.444092   1.001420   0.000931   1.000004   1.000004   1.000000   1.001416
8565.445480   1.000083   0.000930   1.000004   1.000004   1.000000   1.000079
8565.446869   1.000298   0.000931   1.000004   1.000004   1.000000   1.000294
8565.448258   1.001602   0.000931   1.000004   1.000004   1.000000   1.001598
8565.449647   1.001257   0.000931   1.000004   1.000004   1.000000   1.001253
8565.451036   0.999662   0.000932   1.000004   1.000004   1.000000   0.999658
8565.452425   0.998736   0.000930   1.000004   1.000004   1.000000   0.998732
8565.453814   1.001271   0.000931   1.000004   1.000004   1.000000   1.001267
8565.455202   0.998791   0.000931   1.000004   1.000004   1.000000   0.998787
8565.456591   0.999448   0.000930   1.000004   1.000004   1.000000   0.999444
8565.457980   1.000529   0.000931   1.000004   1.000004   1.000000   1.000525
8565.459369   1.000379   0.000932   1.000004   1.000004   1.000000   1.000375
8565.460758   0.998775   0.000931   1.000004   1.000004   1.000000   0.998771
8565.462147   0.999754   0.000931   1.000004   1.000004   1.000000   0.999750
8565.463536   0.998953   0.000929   1.000004   1.000004   1.000000   0.998949
8565.464924   0.999824   0.000930   1.000004   1.000004   1.000000   0.999820
8565.466313   1.001729   0.000932   1.000004   1.000004   1.000000   1.001725
8565.467702   1.001471   0.000931   1.000004   1.000004   1.000000   1.001467
8565.469091   1.001412   0.000931   1.000004   1.000004   1.000000   1.001408
8565.470480   0.999579   0.000930   1.000004   1.000004   1.000000   0.999575
8565.471869   0.999474   0.000930   1.000004   1.000004   1.000000   0.999470
8565.473257   0.999866   0.000931   1.000004   1.000004   1.000000   0.999862
8565.474646   1.000403   0.000931   1.000004   1.000004   1.000000   1.000399
8565.476035   0.999616   0.000931   1.000004   1.000004   1.000000   0.999612
8565.477424   0.999589   0.000931   1.000004   1.000004   1.000000   0.999585
8565.478813   1.001126   0.000931   1.000004   1.000004   1.000000   1.001122
8565.480202   0.999708   0.000930   1.000004   1.000004   1.000000   0.999704
8565.481591   0.999793   0.000930   1.000004   1.000004   1.000000   0.999789
8565.482979   0.999901   0.000931   1.000004   1.000004   1.000000   0.999897
8565.484368   1.000004   0.000931   1.000004   1.000004   1.000000   1.000000
8565.485757   1.000358   0.000931   1.000004   1.000004   1.000000   1.000354
8565.487146   0.999970   0.000931   1.000004   1.000004   1.000000   0.999966
8565.488535   1.000005   0.000930   1.000004   1.000004   1.000000   1.000001
8565.489924   1.000011   0.000930   1.000004   1.000004   1.000000   1.000007
8565.491312   1.000207   0.000931   1.000004   1.000004   1.000000   1.000203
8565.492701   0.999941   0.000931   1.000004   1.000004   1.000000   0.999937
8565.494090   0.999543   0.000931   1.000004   1.000004   1.000000   0.999539
8565.495479   1.000668   0.000931   1.000004   1.000004   1.000000   1.000664
8565.496868   1.001386   0.000931   1.000004   1.000004   1.000000   1.001382
8565.498257   1.000857   0.000931   1.000004   1.000004   1.000000   1.000853
8565.499646   1.001430   0.000931   1.000004   1.000004   1.000000   1.001426
8565.501034   1.000313   0.000931   1.000004   1.000004   1.000000   1.000309
8565.502423   0.998967   0.000931   1.000004   1.000004   1.000000   0.998963
8565.503812   1.000975   0.000931   1.000004   1.000004   1.000000   1.000971
8565.505201   0.999499   0.000930   1.000004   1.000004   1.000000   0.999495
8565.506590   0.998885   0.000930   1.000004   1.000004   1.000000   0.998881
8565.507979   0.999208   0.000930   1.000004   1.000004   1.000000   0.999204
8565.509367   1.000279   0.000930   1.000004   1.000004   1.000000   1.000275
8565.510756   1.001224   0.000931   1.000004   1.000004   1.000000   1.001220
8565.512145   0.999768   0.000929   1.000004   1.000004   1.000000   0.999764
8565.513534   0.999514   0.000932   1.000004   1.000004   1.000000   0.999510
8565.514923   1.000282   0.000931   1.000004   1.000004   1.000000   1.000278
8565.516312   0.999302   0.000930   1.000004   1.000004   1.000000   0.999298
8565.517701   0.999983   0.000929   1.000004   1.000004   1.000000   0.999979
8565.519089   1.000441   0.000931   1.000004   1.000004   1.000000   1.000437
8565.520478   1.000549   0.000929   1.000004   1.000004   1.000000   1.000545
8565.521867   0.999832   0.000931   1.000004   1.000004   1.000000   0.999828
8565.523256   1.001867   0.000931   1.000004   1.000004   1.000000   1.001863
8565.524645   1.000059   0.000929   1.000004   1.000004   1.000000   1.000055
8565.526034   1.000776   0.000932   1.000004   1.000004   1.000000   1.000772
8565.527423   1.000729   0.000930   1.000004   1.000004   1.000000   1.000725
8565.528811   1.001309   0.000931   1.000004   1.000004   1.000000   1.001305
8565.530200   0.999758   0.000931   1.000004   1.000004   1.000000   0.999754
8565.531589   0.998915   0.000928   1.000004   1.000004   1.000000   0.998911
8565.532978   0.999258   0.000931   1.000004   1.000004   1.000000   0.999254
8565.534367   0.999640   0.000930   1.000004   1.000004   1.000000   0.999636
8565.535756   0.998561   0.000930   1.000004   1.000004   1.000000   0.998557
8565.537144   1.000704   0.000931   1.000004   1.000004   1.000000   1.000700
8565.538533   1.000754   0.000931   1.000004   1.000004   1.000000   1.000750
8565.539922   0.999709   0.000930   1.000004   1.000004   1.000000   0.999705
8565.541311   1.000484   0.000932   1.000004   1.000004   1.000000   1.000480
8565.542700   1.001007   0.000931   1.000004   1.000004   1.000000   1.001003
8565.544089   0.999409   0.000931   1.000004   1.000004   1.000000   0.999405
8565.545478   0.998967   0.000931   1.000004   1.000004   1.000000   0.998963
8565.546866   1.000764   0.000931   1.000004   1.000004   1.000000   1.000760
8565.548255   0.998978   0.000931   1.000004   1.000004   1.000000   0.998974
8565.549644   1.000862   0.000931   1.000004   1.000004   1.000000   1.000858
8565.551033   0.999756   0.000931   1.000004   1.000004   1.000000   0.999752
8565.552422   0.999284   0.000930   1.000004   1.000004   1.000000   0.999280
8565.553811   1.000219   0.000931   1.000004   1.000004   1.000000   1.000215
8565.555199   0.998709   0.000930   1.000004   1.000004   1.000000   0.998705
8565.556588   1.000469   0.000931   1.000004   1.000004   1.000000   1.000465
8565.557977   1.001414   0.000931   1.000004   1.000004   1.000000   1.001410
8565.559366   1.000955   0.000930   1.000004   1.000004   1.000000   1.000951
8565.560755   0.998913   0.000930   1.000004   1.000004   1.000000   0.998909
8565.562144   0.999124   0.000931   1.000004   1.000004   1.000000   0.999120
8565.563533   1.001259   0.000931   1.000004   1.000004   1.000000   1.001255
8565.564921   0.998874   0.000930   1.000004   1.000004   1.000000   0.998870
8565.566310   0.999882   0.000930   1.000004   1.000004   1.000000   0.999878
8565.567699   1.000482   0.000930   1.000004   1.000004   1.000000   1.000478
8565.569088   0.997858   0.000929   1.000004   1.000004   1.000000   0.997854
8565.570477   0.998478   0.000931   1.000004   1.000004   1.000000   0.998474
8565.571866   0.999338   0.000931   1.000004   1.000004   1.000000   0.999334
8565.573254   0.998204   0.000929   1.000004   1.000004   1.000000   0.998200
8565.574643   1.000395   0.000932   1.000004   1.000004   1.000000   1.000391
8565.576032   1.000648   0.000930   1.000004   1.000004   1.000000   1.000644
8565.577421   1.001133   0.000931   1.000004   1.000004   1.000000   1.001129
8565.578810   1.000612   0.000931   1.000004   1.000004   1.000000   1.000608
8565.580199   0.999253   0.000930   1.000004   1.000004   1.000000   0.999249
8565.581588   1.000518   0.000931   1.000004   1.000004   1.000000   1.000514
8565.582976   0.999823   0.000930   1.000004   1.000004   1.000000   0.999819
8565.584365   0.999529   0.000930   1.000004   1.000004   1.000000   0.999525
8565.585754   0.998534   0.000930   1.000004   1.000004   1.000000   0.998530
8565.587143   0.999186   0.000930   1.000004   1.000004   1.000000   0.999182
8565.588532   1.001497   0.000932   1.000004   1.000004   1.000000   1.001493
8565.589921   0.999829   0.000930   1.000004   1.000004   1.000000   0.999825
8565.591309   1.000111   0.000930   1.000004   1.000004   1.000000   1.000107
8565.592698   0.999963   0.000930   1.000004   1.000004   1.000000   0.999959
8565.594087   1.000332   0.000930   1.000004   1.000004   1.000000   1.000328
8565.595476   0.997507   0.000931   1.000004   1.000004   1.000000   0.997503
8565.596865   1.001615   0.000929   1.000004   1.000004   1.000000   1.001611
8565.598254   1.001027   0.000931   1.000004   1.000004   1.000000   1.001023
8565.599643   1.000123   0.000930   1.000004   1.000004   1.000000   1.000119
8565.601031   0.999824   0.000930   1.000004   1.000004   1.000000   0.999820
8565.602420   0.999545   0.000930   1.000004   1.000004   1.000000   0.999541
8565.603809   1.000039   0.000930   1.000004   1.000004   1.000000   1.000035
8565.605198   0.999909   0.000930   1.000004   1.000004   1.000000   0.999905
8565.606587   1.000793   0.000931   1.000004   1.000004   1.000000   1.000789
8565.607976   1.000679   0.000931   1.000004   1.000004   1.000000   1.000675
8565.609365   0.999513   0.000930   1.000004   1.000004   1.000000   0.999509
8565.610753   1.000635   0.000930   1.000004   1.000004   1.000000   1.000631
8565.612142   1.000766   0.000931   1.000004   1.000004   1.000000   1.000762
8565.613531   0.998545   0.000930   1.000004   1.000004   1.000000   0.998541
8565.614920   0.999298   0.000930   1.000004   1.000004   1.000000   0.999294
8565.616309   0.999367   0.000931   1.000004   1.000004   1.000000   0.999363
8565.617698   0.998992   0.000929   1.000004   1.000004   1.000000   0.998988
8565.619086   1.001434   0.000931   1.000004   1.000004   1.000000   1.001430
8565.620475   1.000153   0.000931   1.000004   1.000004   1.000000   1.000149
8565.621864   1.000947   0.000931   1.000004   1.000004   1.000000   1.000943
8565.623253   0.999195   0.000931   1.000004   1.000004   1.000000   0.999191
8565.624642   0.999771   0.000931   1.000004   1.000004   1.000000   0.999767
8565.626031   1.000813   0.000931   1.000004   1.000004   1.000000   1.000809
8565.627420   1.000710   0.000933   1.000004   1.000004   1.000000   1.000706
8565.628808   0.999148   0.000930   1.000004   1.000004   1.000000   0.999144
8565.630197   1.001354   0.000931   1.000004   1.000004   1.000000   1.001350
8565.631586   1.001254   0.000931   1.000004   1.000004   1.000000   1.001250
8565.632975   1.000473   0.000930   1.000004   1.000004   1.000000   1.000469
8565.634364   1.000787   0.000931   1.000004   1.000004   1.000000   1.000783
8565.635753   1.000260   0.000930   1.000004   1.000004   1.000000   1.000256
8565.637141   0.999990   0.000931   1.000004   1.000004   1.000000   0.999986
8565.638530   0.999047   0.000930   1.000004   1.000004   1.000000   0.999043
8565.639919   1.000494   0.000930   1.000004   1.000004   1.000000   1.000490
8565.641308   1.000834   0.000932   1.000004   1.000004   1.000000   1.000830
8565.642697   0.998504   0.000931   1.000004   1.000004   1.000000   0.998500
8565.644086   0.998521   0.000930   1.000004   1.000004   1.000000   0.998517
8565.645475   0.999596   0.000931   1.000004   1.000004   1.000000   0.999592
8565.646863   1.000754   0.000930   1.000004   1.000004   1.000000   1.000750
8565.648252   0.998747   0.000931   1.000004   1.000004   1.000000   0.998743
8565.649641   1.000007   0.000931   1.000004   1.000004   1.000000   1.000003
8565.651030   1.000758   0.000931   1.000004   1.000004   1.000000   1.000754
8565.652419   1.000019   0.000930   1.000004   1.000004   1.000000   1.000015
8565.653808   0.998606   0.000931   1.000004   1.000004   1.000000   0.998602
8565.655196   0.998432   0.000930   1.000004   1.000004   1.000000   0.998428
8565.656585   1.000097   0.000931   1.000004   1.000004   1.000000   1.000093
8565.657974   0.999218   0.000931   1.000004   1.000004   1.000000   0.999214
8565.659363   1.000942   0.000932   1.000004   1.000004   1.000000   1.000938
8565.660752   0.998486   0.000930   1.000004   1.000004   1.000000   0.998482
8565.662141   0.999805   0.000931   1.000004   1.000004   1.000000   0.999801
8565.663530   1.000413   0.000931   1.000004   1.000004   1.000000   1.000409
8565.664918   0.999593   0.000932   1.000004   1.000004   1.000000   0.999589
8565.666307   0.998593   0.000930   1.000004   1.000004   1.000000   0.998589
8565.667696   1.000644   0.000930   1.000004   1.000004   1.000000   1.000640
8565.669085   1.000904   0.000931   1.000004   1.000004   1.000000   1.000900
8565.670474   0.998941   0.000931   1.000004   1.000004   1.000000   0.998937
8565.671863   0.998781   0.000930   1.000004   1.000004   1.000000   0.998777
8565.673251   0.998470   0.000931   1.000004   1.000004   1.000000   0.998466
8565.674640   1.000629   0.000932   1.000004   1.000004   1.000000   1.000625
8565.676029   1.001730   0.000931   1.000004   1.000004   1.000000   1.001726
8565.677418   0.999315   0.000931   1.000004   1.000004   1.000000   0.999311
8565.678807   0.998987   0.000931   1.000004   1.000004   1.000000   0.998983
8565.680196   0.999588   0.000932   1.000004   1.000004   1.000000   0.999584
8565.681585   1.000406   0.000930   1.000004   1.000004   1.000000   1.000402
8565.682973   1.000787   0.000930   1.000004   1.000004   1.000000   1.000783
8565.684362   1.000729   0.000931   1.000004   1.000004   1.000000   1.000725
8565.685751   1.000113   0.000930   1.000004   1.000004   1.000000   1.000109
8565.687140   0.999981   0.000930   1.000004   1.000004   1.000000   0.999977
8565.688529   1.001603   0.000931   1.000004   1.000004   1.000000   1.001599
8565.689918   0.999422   0.000932   1.000004   1.000004   1.000000   0.999418
8565.691306   0.999661   0.000932   1.000004   1.000004   1.000000   0.999657
8565.692695   1.002057   0.000931   1.000004   1.000004   1.000000   1.002053
8565.694084   1.000821   0.000931   1.000004   1.000004   1.000000   1.000817
8565.695473   0.998360   0.000930   1.000004   1.000004   1.000000   0.998356
8565.696862   1.001031   0.000931   1.000004   1.000004   1.000000   1.001027
8565.698251   1.002569   0.000931   1.000004   1.000004   1.000000   1.002565
8565.699640   0.999737   0.000930   1.000004   1.000004   1.000000   0.999733
8565.701028   1.001022   0.000930   1.000004   1.000004   1.000000   1.001018
8565.702417   0.999903   0.000931   1.000004   1.000004   1.000000   0.999899
8565.703806   1.000154   0.000931   1.000004   1.000004   1.000000   1.000150
8565.705195   0.998847   0.000930   1.000004   1.000004   1.000000   0.998843
8565.706584   0.999213   0.000930   1.000004   1.000004   1.000000   0.999209
8565.707973   0.999422   0.000930   1.000004   1.000004   1.000000   0.999418
8565.709361   0.999779   0.000931   1.000004   1.000004   1.000000   0.999775
8565.710750   0.999283   0.000931   1.000004   1.000004   1.000000   0.999279
8565.712139   0.998084   0.000930   1.000004   1.000004   1.000000   0.998080
8565.713528   1.001170   0.000931   1.000004   1.000004   1.000000   1.001166
8565.714917   0.999612   0.000930   1.000004   1.000004   1.000000   0.999608
8565.716306   1.001045   0.000931   1.000004   1.000004   1.000000   1.001041
8565.717695   0.999757   0.000929   1.000004   1.000004   1.000000   0.999753
8565.719083   1.000592   0.000931   1.000004   1.000004   1.000000   1.000588
8565.720472   1.000313   0.000931   1.000004   1.000004   1.000000   1.000309
8565.721861   0.999151   0.000930   1.000004   1.000004   1.000000   0.999147
8565.723250   0.998735   0.000932   1.000004   1.000004   1.000000   0.998731
8565.724639   1.000259   0.000929   1.000004   1.000004   1.000000   1.000255
8565.726028   1.000879   0.000931   1.000004   1.000004   1.000000   1.000875
8565.727417   0.999776   0.000930   1.000004   1.000004   1.000000   0.999772
8565.728805   0.999190   0.000930   1.000004   1.000004   1.000000   0.999186
8565.730194   0.999042   0.000931   1.000004   1.000004   1.000000   0.999038
8565.731583   0.999000   0.000930   1.000004   1.000004   1.000000   0.998996
8565.732972   1.000679   0.000931   1.000004   1.000004   1.000000   1.000675
8565.734361   0.999267   0.000931   1.000004   1.000004   1.000000   0.999263
8565.735750   0.998422   0.000930   1.000004   1.000004   1.000000   0.998418
8565.737138   0.998721   0.000933   1.000004   1.000004   1.000000   0.998717
8565.738527   1.000638   0.000930   1.000004   1.000004   1.000000   1.000634
8565.739916   1.000562   0.000932   1.000004   1.000004   1.000000   1.000558
8565.741305   1.000466   0.000931   1.000004   1.000004   1.000000   1.000462
8565.742694   0.999643   0.000930   1.000004   1.000004   1.000000   0.999639
8565.744083   0.999551   0.000931   1.000004   1.000004   1.000000   0.999547
8565.745472   1.000645   0.000930   1.000004   1.000004   1.000000   1.000641
8565.746860   0.998936   0.000931   1.000004   1.000004   1.000000   0.998932
8565.748249   1.000304   0.000931   1.000004   1.000004   1.000000   1.000300
8565.749638   1.001652   0.000930   1.000004   1.000004   1.000000   1.001648
8565.751027   1.000087   0.000929   1.000004   1.000004   1.000000   1.000083
8565.752416   0.998905   0.000931   1.000004   1.000004   1.000000   0.998901
8565.753805   1.000671   0.000930   1.000004   1.000004   1.000000   1.000667
8565.755193   0.998837   0.000929   1.000004   1.000004   1.000000   0.998833
8565.756582   1.000871   0.000930   1.000004   1.000004   1.000000   1.000867
8565.757971   1.000781   0.000932   1.000004   1.000004   1.000000   1.000777
8565.759360   0.999060   0.000931   1.000004   1.000004   1.000000   0.999056
8565.760749   1.000100   0.000930   1.000004   1.000004   1.000000   1.000096
8565.762138   1.000368   0.000930   1.000004   1.000004   1.000000   1.000364
8565.763527   0.998197   0.000930   1.000004   1.000004   1.000000   0.998193
8565.764915   1.000769   0.000930   1.000004   1.000004   1.000000   1.000765
8565.766304   1.000746   0.000930   1.000004   1.000004   1.000000   1.000742
8565.767693   0.999898   0.000930   1.000004   1.000004   1.000000   0.999894
8565.769082   1.000825   0.000930   1.000004   1.000004   1.000000   1.000821
8565.770471   0.998898   0.000930   1.000004   1.000004   1.000000   0.998894
8565.771860   0.999494   0.000930   1.000004   1.000004   1.000000   0.999490
8565.773248   1.000950   0.000932   1.000004   1.000004   1.000000   1.000946
8565.774637   0.999719   0.000931   1.000004   1.000004   1.000000   0.999715
8565.776026   0.999805   0.000931   1.000004   1.000004   1.000000   0.999801
8565.777415   1.000997   0.000932   1.000004   1.000004   1.000000   1.000993
8565.778804   0.999864   0.000931   1.000004   1.000004   1.000000   0.999860
8565.780193   0.999321   0.000931   1.000004   1.000004   1.000000   0.999317
8565.781582   0.998951   0.000930   1.000004   1.000004   1.000000   0.998947
8565.782970   1.000555   0.000931   1.000004   1.000004   1.000000   1.000551
8565.784359   1.001171   0.000931   1.000004   1.000004   1.000000   1.001167
8565.785748   0.999680   0.000930   1.000004   1.000004   1.000000   0.999676
8565.787137   0.999331   0.000930   1.000004   1.000004   1.000000   0.999327
8565.788526   0.999668   0.000931   1.000004   1.000004   1.000000   0.999664
8565.789915   1.000912   0.000932   1.000004   1.000004   1.000000   1.000908
8565.791303   1.001992   0.000930   1.000004   1.000004   1.000000   1.001988
8565.792692   0.999284   0.000930   1.000004   1.000004   1.000000   0.999280
8565.794081   0.999833   0.000932   1.000004   1.000004   1.000000   0.999829
8565.795470   1.001043   0.000930   1.000004   1.000004   1.000000   1.001039
8565.796859   1.000939   0.000931   1.000004   1.000004   1.000000   1.000935
8565.798248   1.000489   0.000931   1.000004   1.000004   1.000000   1.000485
8565.799637   1.001087   0.000931   1.000004   1.000004   1.000000   1.001083
8565.801025   1.000874   0.000930   1.000004   1.000004   1.000000   1.000870
8565.802414   0.998973   0.000931   1.000004   1.000004   1.000000   0.998969
8565.803803   1.000345   0.000931   1.000004   1.000004   1.000000   1.000341
8565.805192   0.998751   0.000929   1.000004   1.000004   1.000000   0.998747
8565.806581   1.001188   0.000932   1.000004   1.000004   1.000000   1.001184
8565.807970   1.001049   0.000931   1.000004   1.000004   1.000000   1.001045
8565.809358   1.001056   0.000930   1.000004   1.000004   1.000000   1.001052
8565.810747   1.000530   0.000931   1.000004   1.000004   1.000000   1.000526
8565.812136   1.000552   0.000931   1.000004   1.000004   1.000000   1.000548
8565.813525   1.000999   0.000931   1.000004   1.000004   1.000000   1.000995
8565.814914   0.999568   0.000930   1.000004   1.000004   1.000000   0.999564
8565.816303   0.999363   0.000930   1.000004   1.000004   1.000000   0.999359
8565.817692   0.998879   0.000930   1.000004   1.000004   1.000000   0.998875
8565.819080   0.999156   0.000931   1.000004   1.000004   1.000000   0.999152
8565.820469   0.999285   0.000930   1.000004   1.000004   1.000000   0.999281
8565.821858   1.000270   0.000930   1.000004   1.000004   1.000000   1.000266
8565.823247   0.999336   0.000930   1.000004   1.000004   1.000000   0.999332
8565.824636   1.000120   0.000931   1.000004   1.000004   1.000000   1.000116
8565.826025   1.000523   0.000931   1.000004   1.000004   1.000000   1.000519
8565.827413   1.000602   0.000930   1.000004   1.000004   1.000000   1.000598
8565.828802   1.000477   0.000931   1.000004   1.000004   1.000000   1.000473
8565.830191   0.998824   0.000930   1.000004   1.000004   1.000000   0.998820
8565.831580   0.999069   0.000930   1.000004   1.000004   1.000000   0.999065
8565.832969   0.999628   0.000931   1.000004   1.000004   1.000000   0.999624
8565.834358   0.999004   0.000930   1.000004   1.000004   1.000000   0.999000
8565.835747   1.000096   0.000930   1.000004   1.000004   1.000000   1.000092
8565.837135   1.000495   0.000930   1.000004   1.000004   1.000000   1.000491
8565.838524   1.001848   0.000932   1.000004   1.000004   1.000000   1.001844
8565.839913   0.999945   0.000931   1.000004   1.000004   1.000000   0.999941
8565.841302   1.000592   0.000931   1.000004   1.000004   1.000000   1.000588
8565.842691   1.000276   0.000931   1.000004   1.000004   1.000000   1.000272
8565.844080   1.001714   0.000930   1.000004   1.000004   1.000000   1.001710
8565.845468   1.001334   0.000931   1.000004   1.000004   1.000000   1.001330
8565.846857   1.000617   0.000930   1.000004   1.000004   1.000000   1.000613
8565.848246   0.999507   0.000931   1.000004   1.000004   1.000000   0.999503
8565.849635   0.999957   0.000930   1.000004   1.000004   1.000000   0.999953
8565.851024   1.001335   0.000932   1.000004   1.000004   1.000000   1.001331
8565.852413   1.001108   0.000931   1.000004   1.000004   1.000000   1.001104
8565.853802   0.999233   0.000930   1.000004   1.000004   1.000000   0.999229
8565.855190   1.001415   0.000932   1.000004   1.000004   1.000000   1.001411
8565.856579   0.998493   0.000930   1.000004   1.000004   1.000000   0.998489
8565.857968   1.000405   0.000930   1.000004   1.000004   1.000000   1.000401
8565.859357   1.000197   0.000932   1.000004   1.000004   1.000000   1.000193
8565.860746   1.000070   0.000931   1.000004   1.000004   1.000000   1.000066
8565.862135   0.999078   0.000931   1.000004   1.000004   1.000000   0.999074
8565.863523   1.000273   0.000930   1.000004   1.000004   1.000000   1.000269
8565.864912   1.001533   0.000933   1.000004   1.000004   1.000000   1.001529
8565.866301   0.998779   0.000931   1.000004   1.000004   1.000000   0.998775
8565.867690   0.998908   0.000930   1.000004   1.000004   1.000000   0.998904
8565.869079   0.999935   0.000930   1.000004   1.000004   1.000000   0.999931
8565.870468   0.999102   0.000931   1.000004   1.000004   1.000000   0.999098
8565.871857   1.001171   0.000930   1.000004   1.000004   1.000000   1.001167
8565.873245   0.999674   0.000931   1.000004   1.000004   1.000000   0.999670
8565.874634   1.001346   0.000931   1.000004   1.000004   1.000000   1.001342
8565.876023   0.999462   0.000931   1.000004   1.000004   1.000000   0.999458
8565.877412   0.998803   0.000930   1.000004   1.000004   1.000000   0.998799
8565.878801   1.000784   0.000930   1.000004   1.000004   1.000000   1.000780
8565.880190   1.000278   0.000930   1.000004   1.000004   1.000000   1.000274
8565.881578   0.998855   0.000930   1.000004   1.000004   1.000000   0.998851
8565.882967   0.999637   0.000932   1.000004   1.000004   1.000000   0.999633
8565.884356   0.999432   0.000930   1.000004   1.000004   1.000000   0.999428
8565.885745   0.999847   0.000931   1.000004   1.000004   1.000000   0.999843
8565.887134   0.998064   0.000930   1.000004   1.000004   1.000000   0.998060
8565.888523   1.000638   0.000930   1.000004   1.000004   1.000000   1.000634
8565.889912   0.998670   0.000929   1.000004   1.000004   1.000000   0.998666
8565.891300   0.999039   0.000930   1.000004   1.000004   1.000000   0.999035
8565.892689   1.000999   0.000930   1.000004   1.000004   1.000000   1.000995
8565.894078   1.000620   0.000930   1.000004   1.000004   1.000000   1.000616
8565.895467   0.999570   0.000931   1.000004   1.000004   1.000000   0.999566
8565.896856   1.001374   0.000932   1.000004   1.000004   1.000000   1.001370
8565.898245   0.999064   0.000932   1.000004   1.000004   1.000000   0.999060
8565.899633   0.999015   0.000931   1.000004   1.000004   1.000000   0.999011
8565.901022   0.998918   0.000931   1.000004   1.000004   1.000000   0.998914
8565.902411   1.000014   0.000931   1.000004   1.000004   1.000000   1.000010
8565.903800   0.999174   0.000931   1.000004   1.000004   1.000000   0.999170
8565.905189   1.000220   0.000930   1.000004   1.000004   1.000000   1.000216
8565.906578   1.001384   0.000931   1.000004   1.000004   1.000000   1.001380
8565.907967   1.001112   0.000930   1.000004   1.000004   1.000000   1.001108
8565.909355   1.000092   0.000931   1.000004   1.000004   1.000000   1.000088
8565.910744   0.998635   0.000930   1.000004   1.000004   1.000000   0.998631
8565.912133   0.999886   0.000931   1.000004   1.000004   1.000000   0.999882
8565.913522   0.999875   0.000932   1.000004   1.000004   1.000000   0.999871
8565.914911   0.999186   0.000930   1.000004   1.000004   1.000000   0.999182
8565.916300   0.998328   0.000930   1.000004   1.000004   1.000000   0.998324
