# Time  Detrended_flux  flux_error  flux  GP_model  planets_model
8.053212642589999632e+03 1.000007264235741378e+00 9.302666342343359352e-05 1.004168926205515344e+00 1.004161631738699878e+00 1.000000000000000000e+00
8.053233074230000057e+03 9.999352386395952141e-01 9.302666342343359352e-05 1.004168906199781164e+00 1.004233941756013992e+00 1.000000000000000000e+00
8.053253505779999614e+03 1.000040256543632156e+00 9.302666342343359352e-05 1.004348457663055472e+00 1.004308027693118444e+00 1.000000000000000000e+00
8.053273937529999785e+03 1.000073288321592591e+00 9.302666342343359352e-05 1.004451707256588611e+00 1.004378098071536662e+00 1.000000000000000000e+00
8.053294369180000103e+03 1.000087711305702953e+00 9.302666342343359352e-05 1.004527569000180032e+00 1.004439468302915639e+00 1.000000000000000000e+00
8.053314800729999661e+03 1.000030071650125363e+00 9.302666342343359352e-05 1.004520416950250405e+00 1.004490210272092732e+00 1.000000000000000000e+00
8.053335232479999831e+03 9.999318017069592779e-01 9.302666342343359352e-05 1.004462860453332329e+00 1.004531367777920625e+00 1.000000000000000000e+00
8.053376095669999813e+03 9.996136961540703636e-01 9.302666342343359352e-05 1.004203075993571836e+00 1.004591153419724714e+00 9.996171272407591291e-01
8.053396527419999984e+03 9.996919524179039840e-01 9.302666342343359352e-05 1.004300563935693003e+00 1.004610031626885114e+00 9.996416662427243249e-01
8.053416959070000303e+03 9.999571772355315691e-01 9.302666342343359352e-05 1.004578633636392881e+00 1.004621654312875423e+00 9.998732754531226563e-01
8.053437390819999564e+03 9.999758332973377462e-01 9.302666342343359352e-05 1.004603710824048868e+00 1.004627989369954122e+00 1.000000000000000000e+00
8.053457822370000031e+03 9.999090316378526078e-01 9.302666342343359352e-05 1.004541983131577387e+00 1.004633372984076400e+00 1.000000000000000000e+00
8.053478254020000350e+03 9.999626829418021279e-01 9.302666342343359352e-05 1.004603970898591880e+00 1.004641461162466110e+00 1.000000000000000000e+00
8.053498685769999611e+03 9.999936892544696310e-01 9.302666342343359352e-05 1.004646783169500512e+00 1.004653123279707794e+00 1.000000000000000000e+00
8.053519117320000078e+03 1.000030491551981537e+00 9.302666342343359352e-05 1.004698247920394749e+00 1.004667614045616997e+00 1.000000000000000000e+00
8.053539548970000396e+03 1.000095594219936990e+00 9.302666342343359352e-05 1.004780021358403941e+00 1.004683979377112291e+00 1.000000000000000000e+00
8.053559980719999658e+03 1.000030345165453305e+00 9.302666342343359352e-05 1.004733137920611918e+00 1.004702650052464730e+00 1.000000000000000000e+00
8.053580412270000124e+03 9.996548762086242546e-01 9.302666342343359352e-05 1.004380206763023864e+00 1.004726961941426522e+00 1.000000000000000000e+00
8.053641707320000023e+03 1.000288638212545989e+00 9.302666342343359352e-05 1.005111116257255022e+00 1.004821086494920523e+00 1.000000000000000000e+00
8.053662138970000342e+03 9.999943739137887588e-01 9.302666342343359352e-05 1.004829325490018244e+00 1.004834978778236909e+00 1.000000000000000000e+00
8.053682570619999751e+03 9.999739257598687647e-01 9.302666342343359352e-05 1.004809939933704932e+00 1.004836140272518996e+00 1.000000000000000000e+00
8.053703002270000070e+03 1.000011797167039695e+00 9.302666342343359352e-05 1.004838798205100137e+00 1.004826944093794694e+00 1.000000000000000000e+00
8.053723433920000389e+03 1.000119075668394197e+00 9.302666342343359352e-05 1.004928763991211005e+00 1.004809115674153430e+00 1.000000000000000000e+00
8.053743865569999798e+03 1.000069295696084826e+00 9.302666342343359352e-05 1.004854922826760477e+00 1.004785295530290945e+00 1.000000000000000000e+00
8.053764297220000117e+03 9.999880148177217043e-01 9.302666342343359352e-05 1.004749732677022500e+00 1.004761774930041263e+00 1.000000000000000000e+00
8.053784728870000436e+03 9.996581526932416528e-01 9.302666342343359352e-05 1.004403893552162197e+00 1.004747363732426679e+00 1.000000000000000000e+00
8.053886887229999957e+03 1.000015706205495292e+00 9.302666342343359352e-05 1.004859664185734802e+00 1.004843881901235081e+00 1.000000000000000000e+00
8.053907318780000423e+03 9.999458315069496006e-01 9.302666342343359352e-05 1.004812930790948355e+00 1.004867362941714415e+00 1.000000000000000000e+00
8.053927750429999833e+03 1.000038332328950341e+00 9.302666342343359352e-05 1.004920361582901878e+00 1.004881842121573499e+00 1.000000000000000000e+00
8.053948182180000003e+03 1.000127917604032968e+00 9.302666342343359352e-05 1.005010397389081822e+00 1.004881855309814442e+00 1.000000000000000000e+00
8.053968613729999561e+03 1.000041335179057800e+00 9.302666342343359352e-05 1.004904957167668256e+00 1.004863420958234332e+00 1.000000000000000000e+00
8.053989045379999880e+03 1.000064287287514730e+00 9.302666342343359352e-05 1.004891023173888787e+00 1.004826425608563278e+00 1.000000000000000000e+00
8.054009477139999944e+03 1.000013905595942276e+00 9.302666342343359352e-05 1.004787063376796352e+00 1.004773091408173613e+00 1.000000000000000000e+00
8.054029908690000411e+03 1.000095456388798265e+00 9.302666342343359352e-05 1.004803588113137858e+00 1.004707682345983288e+00 1.000000000000000000e+00
8.054050340339999821e+03 9.999270105016223598e-01 9.302666342343359352e-05 1.004562539023333700e+00 1.004635866891310236e+00 1.000000000000000000e+00
8.054070772089999991e+03 9.998284668031509614e-01 9.302666342343359352e-05 1.004393110461498706e+00 1.004565426780598347e+00 1.000000000000000000e+00
8.054091203650000352e+03 9.999723546932109963e-01 9.302666342343359352e-05 1.004473963635740930e+00 1.004501733394330687e+00 1.000000000000000000e+00
8.054152498600000399e+03 9.999939217371992539e-01 9.302666342343359352e-05 1.004339635134330777e+00 1.004345739811680183e+00 1.000000000000000000e+00
8.054172930359999555e+03 1.000026972934783709e+00 9.302666342343359352e-05 1.004326641410052456e+00 1.004299552503719495e+00 1.000000000000000000e+00
8.054193362009999873e+03 1.000050521887454025e+00 9.302666342343359352e-05 1.004303954907617813e+00 1.004253218139555592e+00 1.000000000000000000e+00
8.054213793660000192e+03 9.999827883667042894e-01 9.302666342343359352e-05 1.004188621850706786e+00 1.004205905874512084e+00 1.000000000000000000e+00
8.054234225320000405e+03 9.998307857275351429e-01 9.302666342343359352e-05 1.003988254421132931e+00 1.004158172315700925e+00 1.000000000000000000e+00
8.054254656969999814e+03 9.991750164604772388e-01 9.302666342343359352e-05 1.003280971698838009e+00 1.004109345380657992e+00 9.991102695591326244e-01
8.054275088620000133e+03 9.989971506245528543e-01 9.302666342343359352e-05 1.003047714842454141e+00 1.004054630401467030e+00 9.989442883050285715e-01
8.054295520280000346e+03 9.990273997645058301e-01 9.302666342343359352e-05 1.003013685088801621e+00 1.003990166160843467e+00 9.988694410699674453e-01
8.054315951929999756e+03 9.988266455812669919e-01 9.302666342343359352e-05 1.002736985780885659e+00 1.003914933804497256e+00 9.988466039254145779e-01
8.054336383679999926e+03 9.988655131981818425e-01 9.302666342343359352e-05 1.002693433297816350e+00 1.003832267756825658e+00 9.988674728808675241e-01
8.054377246889999697e+03 9.990854669513451469e-01 9.302666342343359352e-05 1.002741897188599962e+00 1.003659777224477301e+00 9.990996244355330180e-01
8.054397678649999762e+03 9.998739013746812399e-01 9.302666342343359352e-05 1.003450590315146718e+00 1.003577140012903657e+00 9.999697723208247346e-01
8.054418110300000080e+03 9.999069800417640375e-01 9.302666342343359352e-05 1.003407287903752998e+00 1.003500633490770122e+00 1.000000000000000000e+00
8.054438541860000441e+03 9.999864352566910641e-01 9.302666342343359352e-05 1.003415980395206297e+00 1.003429591660045750e+00 1.000000000000000000e+00
8.054458973609999703e+03 1.000098902720932159e+00 9.302666342343359352e-05 1.003459432849605371e+00 1.003360197795968300e+00 1.000000000000000000e+00
8.054479405260000021e+03 1.000029624001619766e+00 9.302666342343359352e-05 1.003318042324068848e+00 1.003288320909225151e+00 1.000000000000000000e+00
8.054499836820000382e+03 1.000049455179801150e+00 9.302666342343359352e-05 1.003262136300211660e+00 1.003212522244545379e+00 1.000000000000000000e+00
8.054520268569999644e+03 9.999914868738540852e-01 9.302666342343359352e-05 1.003124566869882051e+00 1.003133106668560259e+00 1.000000000000000000e+00
8.054540700130000005e+03 1.000000761239290492e+00 9.302666342343359352e-05 1.003052576235833104e+00 1.003051812673382948e+00 1.000000000000000000e+00
8.054561131880000175e+03 9.999530978865330821e-01 9.302666342343359352e-05 1.002923439222414004e+00 1.002970480657701779e+00 1.000000000000000000e+00
8.054581563540000388e+03 9.999921992606450871e-01 9.302666342343359352e-05 1.002882787570784640e+00 1.002890610859041409e+00 1.000000000000000000e+00
8.054622426850000011e+03 1.000009970076609633e+00 9.302666342343359352e-05 1.002745648263737799e+00 1.002735650912478960e+00 1.000000000000000000e+00
8.054642858510000224e+03 9.999486787047044967e-01 9.302666342343359352e-05 1.002608548968159097e+00 1.002660006778447910e+00 1.000000000000000000e+00
8.054663290059999781e+03 1.000026827652767958e+00 9.302666342343359352e-05 1.002612049971621344e+00 1.002585152965267179e+00 1.000000000000000000e+00
8.054683721819999846e+03 1.000005126821233326e+00 9.302666342343359352e-05 1.002514782092575052e+00 1.002509642404853851e+00 1.000000000000000000e+00
8.054704153470000165e+03 1.000042777052678522e+00 9.302666342343359352e-05 1.002475310779255890e+00 1.002432429674405157e+00 1.000000000000000000e+00
8.054724585130000378e+03 1.000048878576699440e+00 9.302666342343359352e-05 1.002402049781093041e+00 1.002353056190356195e+00 1.000000000000000000e+00
8.054745016789999681e+03 1.000045936620420628e+00 9.302666342343359352e-05 1.002318575855687843e+00 1.002272534842696849e+00 1.000000000000000000e+00
8.054765448440000000e+03 9.998915704356334810e-01 9.302666342343359352e-05 1.002085068927628164e+00 1.002193736357872345e+00 1.000000000000000000e+00
8.054785880200000065e+03 9.998830097988842258e-01 9.302666342343359352e-05 1.002003105435145036e+00 1.002120343695696247e+00 1.000000000000000000e+00
8.054826743409999835e+03 1.000053215235876092e+00 9.302666342343359352e-05 1.002040876261068414e+00 1.001987555256970586e+00 1.000000000000000000e+00
8.054888038379999671e+03 1.000182866264915260e+00 9.302666342343359352e-05 1.001957602393003910e+00 1.001774411648058249e+00 1.000000000000000000e+00
8.054908470139999736e+03 1.000040682598728692e+00 9.302666342343359352e-05 1.001732237798710567e+00 1.001691486385919871e+00 1.000000000000000000e+00
8.054928901799999949e+03 9.998716381790743180e-01 9.302666342343359352e-05 1.001477454772467635e+00 1.001606022745397340e+00 1.000000000000000000e+00
8.054949333350000416e+03 9.998836563935471489e-01 9.302666342343359352e-05 1.001407094605744952e+00 1.001523615475117035e+00 1.000000000000000000e+00
8.054969765109999571e+03 1.000009154856754900e+00 9.302666342343359352e-05 1.001455178387581135e+00 1.001446010292809108e+00 1.000000000000000000e+00
8.054990196769999784e+03 1.000104233172857793e+00 9.302666342343359352e-05 1.001475514216262797e+00 1.001371138125327853e+00 1.000000000000000000e+00
8.055010628529999849e+03 1.000058185288853485e+00 9.302666342343359352e-05 1.001355349774573966e+00 1.001297089014221431e+00 1.000000000000000000e+00
8.055031060090000210e+03 9.999688233021930550e-01 9.302666342343359352e-05 1.001193903500632754e+00 1.001225118393585634e+00 1.000000000000000000e+00
8.055051491739999619e+03 9.999173875609919104e-01 9.302666342343359352e-05 1.001075769640952018e+00 1.001158477784635403e+00 1.000000000000000000e+00
8.055112786720000258e+03 9.999985350256636041e-01 9.302666342343359352e-05 1.001001908470767310e+00 1.001003374915022226e+00 1.000000000000000000e+00
8.055133218480000323e+03 9.998663828426814781e-01 9.302666342343359352e-05 1.000831349584957231e+00 1.000965095695619089e+00 1.000000000000000000e+00
8.055153650029999881e+03 9.999894792683945433e-01 9.302666342343359352e-05 1.000921055296525308e+00 1.000931585829095249e+00 1.000000000000000000e+00
8.055174081690000094e+03 1.000081389341344718e+00 9.302666342343359352e-05 1.000979211965465243e+00 1.000897749556875382e+00 1.000000000000000000e+00
8.055194513350000307e+03 1.000090309765076180e+00 9.302666342343359352e-05 1.000948263094859625e+00 1.000857875855216461e+00 1.000000000000000000e+00
8.055214945009999610e+03 1.000078104928880052e+00 9.302666342343359352e-05 1.000887065554340927e+00 1.000808897446583412e+00 1.000000000000000000e+00
8.055235376769999675e+03 1.000012867961017626e+00 9.302666342343359352e-05 1.000764020286946110e+00 1.000751142660254001e+00 1.000000000000000000e+00
8.055255808330000036e+03 9.999946699698788466e-01 9.302666342343359352e-05 1.000682316869005994e+00 1.000687650564325404e+00 1.000000000000000000e+00
8.055276239990000249e+03 9.999840978607574815e-01 9.302666342343359352e-05 1.000606355096744116e+00 1.000622267131365151e+00 1.000000000000000000e+00
8.055296671750000314e+03 9.999696602248479005e-01 9.302666342343359352e-05 1.000528322731005559e+00 1.000558679456366784e+00 1.000000000000000000e+00
8.055317103309999766e+03 9.998418400422548480e-01 9.302666342343359352e-05 1.000341689237870924e+00 1.000499928264249272e+00 1.000000000000000000e+00
8.055357966730000044e+03 1.000017250098911514e+00 9.302666342343359352e-05 1.000414320055410311e+00 1.000397063107120843e+00 1.000000000000000000e+00
8.055378398390000257e+03 1.000075426220304653e+00 9.302666342343359352e-05 1.000421061987791571e+00 1.000345609699453631e+00 1.000000000000000000e+00
8.055398829949999708e+03 1.000083745252378531e+00 9.302666342343359352e-05 1.000373348312035837e+00 1.000289578808806867e+00 1.000000000000000000e+00
8.055419261709999773e+03 1.000044731339635007e+00 9.302666342343359352e-05 1.000273149592948441e+00 1.000228408036315964e+00 1.000000000000000000e+00
8.055439693369999986e+03 9.999896128221430480e-01 9.302666342343359352e-05 1.000154115475234695e+00 1.000164504361827689e+00 1.000000000000000000e+00
8.055460125030000199e+03 1.000033588166223009e+00 9.302666342343359352e-05 1.000135510142549977e+00 1.000101918553069735e+00 1.000000000000000000e+00
8.055480556690000412e+03 9.999876991111045221e-01 9.302666342343359352e-05 1.000032640657964267e+00 1.000044942099687528e+00 1.000000000000000000e+00
8.055500988349999716e+03 9.999108679346848660e-01 9.302666342343359352e-05 9.999094653532980548e-01 9.999985972935870882e-01 1.000000000000000000e+00
8.055521420109999781e+03 9.998882787802272354e-01 9.302666342343359352e-05 9.998555098885124615e-01 9.999672274468955901e-01 1.000000000000000000e+00
8.055541851670000142e+03 9.999724504690963300e-01 9.302666342343359352e-05 9.999244996624512272e-01 9.999520478722963013e-01 1.000000000000000000e+00
8.055562283330000355e+03 9.999988129479134846e-01 9.302666342343359352e-05 9.999494168042349918e-01 9.999506037976856332e-01 1.000000000000000000e+00
8.055603146659999766e+03 9.999259206119005539e-01 9.302666342343359352e-05 9.998990223601137428e-01 9.999730997554595602e-01 1.000000000000000000e+00
8.055623578319999979e+03 1.000041650444603025e+00 9.302666342343359352e-05 1.000029979895333154e+00 9.999883299367935408e-01 1.000000000000000000e+00
8.055644010080000044e+03 1.000082702744091279e+00 9.302666342343359352e-05 1.000081124554481837e+00 9.999984219409002728e-01 1.000000000000000000e+00
8.055664441640000405e+03 1.000116507766186880e+00 9.302666342343359352e-05 1.000114764196319950e+00 9.999982566332488165e-01 1.000000000000000000e+00
8.055684873399999560e+03 1.000046310886806067e+00 9.302666342343359352e-05 1.000032210534681720e+00 9.999859003008453318e-01 1.000000000000000000e+00
8.055705305059999773e+03 1.000037817167656273e+00 9.302666342343359352e-05 1.000001111621070748e+00 9.999632958414617079e-01 1.000000000000000000e+00
8.055725736630000029e+03 1.000040269814413518e+00 9.302666342343359352e-05 9.999748640979713166e-01 9.999345969173277782e-01 1.000000000000000000e+00
8.055746168390000093e+03 9.999148061314786506e-01 9.302666342343359352e-05 9.998203198022840299e-01 9.999055056204636527e-01 1.000000000000000000e+00
8.055766600050000307e+03 9.998681579336952119e-01 9.302666342343359352e-05 9.997506398305198161e-01 9.998824664009520191e-01 1.000000000000000000e+00
8.055807463379999717e+03 9.998161764879373026e-01 9.302666342343359352e-05 9.996812599447666425e-01 9.998650586514367111e-01 9.999206945122441903e-01
8.055848326700000143e+03 9.997064629172749406e-01 9.302666342343359352e-05 9.995810712285462252e-01 9.998745714933533479e-01 9.996170248044002893e-01
8.055868758360000356e+03 9.996810851611207527e-01 9.302666342343359352e-05 9.995599051619007414e-01 9.998787813423513082e-01 9.996587468542271759e-01
8.055889190029999554e+03 1.000030440967689893e+00 9.302666342343359352e-05 9.999092452902231809e-01 9.998788080117347876e-01 1.000000000000000000e+00
8.055909621689999767e+03 9.999715528033075174e-01 9.302666342343359352e-05 9.998453269698710510e-01 9.998737705756902683e-01 1.000000000000000000e+00
8.055930053349999980e+03 1.000005253999432853e+00 9.302666342343359352e-05 9.998687936959346212e-01 9.998635404134603721e-01 1.000000000000000000e+00
8.055950485020000087e+03 1.000123044224657365e+00 9.302666342343359352e-05 9.999705028479443092e-01 9.998474773903130997e-01 1.000000000000000000e+00
8.055970916680000300e+03 1.000199130099170164e+00 9.302666342343359352e-05 1.000024788407342102e+00 9.998256930179385549e-01 1.000000000000000000e+00
8.055991348350000408e+03 1.000190717604984014e+00 9.302666342343359352e-05 9.999935194449912634e-01 9.998028394419966602e-01 1.000000000000000000e+00
8.056011780009999711e+03 9.997979215169354728e-01 9.302666342343359352e-05 9.995887734361631471e-01 9.997908096463583583e-01 1.000000000000000000e+00
8.056032211769999776e+03 9.995216087558899121e-01 9.302666342343359352e-05 9.993281587384389431e-01 9.998064573934607457e-01 1.000000000000000000e+00
8.056052643340000031e+03 9.995960189535006979e-01 9.302666342343359352e-05 9.994555752587279684e-01 9.998594995457067425e-01 1.000000000000000000e+00
8.056093506770000204e+03 1.000301304867168728e+00 9.302666342343359352e-05 1.000338638363425181e+00 1.000037322250880711e+00 1.000000000000000000e+00
8.056113938329999655e+03 1.000135955157275713e+00 9.302666342343359352e-05 1.000256714882410414e+00 1.000120743309458993e+00 1.000000000000000000e+00
8.056134370099999614e+03 1.000119771519641931e+00 9.302666342343359352e-05 1.000301027583374358e+00 1.000181234357018001e+00 1.000000000000000000e+00
8.056154801759999827e+03 1.000024111590982923e+00 9.302666342343359352e-05 1.000236929211415493e+00 1.000212812489184921e+00 1.000000000000000000e+00
8.056175233330000083e+03 1.000110826249099194e+00 9.302666342343359352e-05 1.000324504312305018e+00 1.000213654384691786e+00 1.000000000000000000e+00
8.056195665090000148e+03 1.000070684234144025e+00 9.302666342343359352e-05 1.000254754320471617e+00 1.000184057076394017e+00 1.000000000000000000e+00
8.056216096760000255e+03 1.000054530370886097e+00 9.302666342343359352e-05 1.000182353568873861e+00 1.000127816228121524e+00 1.000000000000000000e+00
8.056236528319999707e+03 1.000010588436663683e+00 9.302666342343359352e-05 1.000062229138653169e+00 1.000051640155200872e+00 1.000000000000000000e+00
8.056256960089999666e+03 1.000267236717913732e+00 9.302666342343359352e-05 1.000231407628812352e+00 9.999641804831886915e-01 1.000000000000000000e+00
8.056277391749999879e+03 9.996599444927124489e-01 9.302666342343359352e-05 9.995364484387041504e-01 9.998764619361927286e-01 1.000000000000000000e+00
8.056297823320000134e+03 9.996865726202998070e-01 9.302666342343359352e-05 9.994909654022969825e-01 9.998043314541175119e-01 1.000000000000000000e+00
8.056338686750000306e+03 1.000007085160372622e+00 9.302666342343359352e-05 9.997302539875029259e-01 9.997231707885096963e-01 1.000000000000000000e+00
8.056359118520000266e+03 1.000026249982044257e+00 9.302666342343359352e-05 9.997309841967965127e-01 9.997047419652702605e-01 1.000000000000000000e+00
8.056379550079999717e+03 1.000082312968286535e+00 9.302666342343359352e-05 9.997761371385914808e-01 9.996938493704720097e-01 1.000000000000000000e+00
8.056399981749999824e+03 1.000063929485705438e+00 9.302666342343359352e-05 9.997503397445087758e-01 9.996864303051525846e-01 1.000000000000000000e+00
8.056420413519999784e+03 1.000010587363650894e+00 9.302666342343359352e-05 9.996917429494190932e-01 9.996811589614542637e-01 1.000000000000000000e+00
8.056440845080000145e+03 1.000022799333984080e+00 9.302666342343359352e-05 9.997017758250549280e-01 9.996789838100261782e-01 1.000000000000000000e+00
8.056461276750000252e+03 9.999795014527356196e-01 9.302666342343359352e-05 9.996612041963618411e-01 9.996816962188611599e-01 1.000000000000000000e+00
8.056481708520000211e+03 9.999208960329968310e-01 9.302666342343359352e-05 9.996125402482376465e-01 9.996916198211452942e-01 1.000000000000000000e+00
8.056502140180000424e+03 9.999653190434694139e-01 9.302666342343359352e-05 9.996755082962215377e-01 9.997101792014896349e-01 1.000000000000000000e+00
8.056522571749999770e+03 9.999208128636618564e-01 9.302666342343359352e-05 9.996572130524149502e-01 9.997363793133858811e-01 1.000000000000000000e+00
8.056543003519999729e+03 9.999721682526920841e-01 9.302666342343359352e-05 9.997394666280419173e-01 9.997672918986767465e-01 1.000000000000000000e+00
8.056583866859999944e+03 1.000162244988549443e+00 9.302666342343359352e-05 9.999826263227903356e-01 9.998204104717418605e-01 1.000000000000000000e+00
8.056604298520000157e+03 1.000089028553770465e+00 9.302666342343359352e-05 9.999192181486569186e-01 9.998302047115155133e-01 1.000000000000000000e+00
8.056624730090000412e+03 1.000182617542523023e+00 9.302666342343359352e-05 1.000008523745543387e+00 9.998259379897969090e-01 1.000000000000000000e+00
8.056645161860000371e+03 9.999434454929611027e-01 9.302666342343359352e-05 9.997546709859348457e-01 9.998112148163207369e-01 1.000000000000000000e+00
8.056665593529999569e+03 9.999366896415582406e-01 9.302666342343359352e-05 9.997313142914086015e-01 9.997946116466400746e-01 1.000000000000000000e+00
8.056686025099999824e+03 9.998940394324786762e-01 9.302666342343359352e-05 9.996780690301825256e-01 9.997840067109323714e-01 1.000000000000000000e+00
8.056706456859999889e+03 9.998652227060363940e-01 9.302666342343359352e-05 9.996498209336762697e-01 9.997845691924586164e-01 1.000000000000000000e+00
8.056726888529999997e+03 9.998709630982445251e-01 9.302666342343359352e-05 9.996684062606268073e-01 9.997974170217024392e-01 1.000000000000000000e+00
8.056747320100000252e+03 9.999770440735337163e-01 9.302666342343359352e-05 9.997956727379103681e-01 9.998186245007339989e-01 1.000000000000000000e+00
8.056767751870000211e+03 1.000079305878917912e+00 9.302666342343359352e-05 9.999191681343218008e-01 9.998398749542614095e-01 1.000000000000000000e+00
8.056788183540000318e+03 1.000138161032990691e+00 9.302666342343359352e-05 9.999900684558643560e-01 9.998519278806706767e-01 1.000000000000000000e+00
8.056829046879999623e+03 1.000178091300268912e+00 9.302666342343359352e-05 1.000004922713410904e+00 9.998268622474695277e-01 1.000000000000000000e+00
8.056849478549999731e+03 9.999345155274499408e-01 9.302666342343359352e-05 9.997217115390553133e-01 9.997871820753357897e-01 1.000000000000000000e+00
8.056869910319999690e+03 1.000069806247413595e+00 9.302666342343359352e-05 9.998030648566491596e-01 9.997332772281514179e-01 1.000000000000000000e+00
8.056890341889999945e+03 9.999238500325283718e-01 9.302666342343359352e-05 9.995928846145143432e-01 9.996690093770608243e-01 1.000000000000000000e+00
8.056910773560000052e+03 1.000011532861723396e+00 9.302666342343359352e-05 9.996106597092351276e-01 9.995991314706731412e-01 1.000000000000000000e+00
8.056951636900000267e+03 1.000009480848628174e+00 9.302666342343359352e-05 9.994650079623417227e-01 9.994555322757296967e-01 1.000000000000000000e+00
8.056972068570000374e+03 9.999929733800922982e-01 9.302666342343359352e-05 9.993811239193881590e-01 9.993881462400320270e-01 1.000000000000000000e+00
8.056992500340000333e+03 9.999593192666974550e-01 9.302666342343359352e-05 9.992875671040117869e-01 9.993282205088319659e-01 1.000000000000000000e+00
8.057012931909999679e+03 9.999136157152024307e-01 9.302666342343359352e-05 9.991924898528462551e-01 9.992788118383202356e-01 1.000000000000000000e+00
8.057033363679999638e+03 9.998730211888339214e-01 9.302666342343359352e-05 9.991144274785068724e-01 9.992413099521125774e-01 1.000000000000000000e+00
8.057074227019999853e+03 1.000058643198332264e+00 9.302666342343359352e-05 9.992489560372576074e-01 9.991903603187858307e-01 1.000000000000000000e+00
8.057094658699999854e+03 9.999964576811862793e-01 9.302666342343359352e-05 9.991612909105647145e-01 9.991648302709409402e-01 1.000000000000000000e+00
8.057115090369999962e+03 1.000014421378293772e+00 9.302666342343359352e-05 9.991468267648324630e-01 9.991324178982684545e-01 1.000000000000000000e+00
8.057135522040000069e+03 1.000010366193443190e+00 9.302666342343359352e-05 9.990991030862095279e-01 9.990887463389981349e-01 1.000000000000000000e+00
8.057155953810000028e+03 1.000186263054206215e+00 9.302666342343359352e-05 9.992159365731757559e-01 9.990298542212852073e-01 1.000000000000000000e+00
8.057176385380000283e+03 1.000066626860511843e+00 9.302666342343359352e-05 9.990199103878951714e-01 9.989533532621696077e-01 1.000000000000000000e+00
8.057196817050000391e+03 1.000033509871545379e+00 9.302666342343359352e-05 9.988956747793233948e-01 9.988622030352081183e-01 1.000000000000000000e+00
8.057217248730000392e+03 9.999095315691954866e-01 9.302666342343359352e-05 9.986721707182981689e-01 9.987625271968799678e-01 1.000000000000000000e+00
8.057237680399999590e+03 9.999350281158932985e-01 9.302666342343359352e-05 9.985962789661053662e-01 9.986611638635057853e-01 1.000000000000000000e+00
8.057258112169999549e+03 9.999421221474862342e-01 9.302666342343359352e-05 9.985045926868645338e-01 9.985623873334443790e-01 1.000000000000000000e+00
8.057278543839999656e+03 1.000007911417988726e+00 9.302666342343359352e-05 9.984757144097351489e-01 9.984678151135015778e-01 1.000000000000000000e+00
8.057319407189999765e+03 1.000089141827055217e+00 9.302666342343359352e-05 9.983790567055780274e-01 9.982900673050473239e-01 1.000000000000000000e+00
8.057339838760000021e+03 1.000017328807615735e+00 9.302666342343359352e-05 9.982239622522038891e-01 9.982066645209537459e-01 1.000000000000000000e+00
8.057360270440000022e+03 9.999889659985221613e-01 9.302666342343359352e-05 9.981186020537266002e-01 9.981296154173782131e-01 1.000000000000000000e+00
8.057380702209999981e+03 9.998433654467963061e-01 9.302666342343359352e-05 9.979061911722431066e-01 9.980625222494849957e-01 1.000000000000000000e+00
8.057401133780000237e+03 9.998387550755554187e-01 9.302666342343359352e-05 9.978468741707269274e-01 9.980077978626884505e-01 1.000000000000000000e+00
8.057421565460000238e+03 9.999450016842265088e-01 9.302666342343359352e-05 9.979077716252345853e-01 9.979626578906234391e-01 1.000000000000000000e+00
8.057441997230000197e+03 1.000014653132177855e+00 9.302666342343359352e-05 9.979333689619765968e-01 9.979187463266839808e-01 1.000000000000000000e+00
8.057462428800000453e+03 1.000168505499514415e+00 9.302666342343359352e-05 9.980334676523935356e-01 9.978653218578856787e-01 1.000000000000000000e+00
8.057482860580000306e+03 1.000230866407892272e+00 9.302666342343359352e-05 9.980231146850125912e-01 9.977927578551857302e-01 1.000000000000000000e+00
8.057503292250000413e+03 1.000071007768016385e+00 9.302666342343359352e-05 9.977682516358334919e-01 9.976974073697804091e-01 1.000000000000000000e+00
8.057564587279999614e+03 9.999454952982309575e-01 9.302666342343359352e-05 9.972732297520164879e-01 9.973275887948097607e-01 1.000000000000000000e+00
8.057585018949999721e+03 9.999625530995375211e-01 9.302666342343359352e-05 9.971639484296613842e-01 9.972012905271288030e-01 1.000000000000000000e+00
8.057605450629999723e+03 1.000004379458418802e+00 9.302666342343359352e-05 9.970885068064851975e-01 9.970841401179534325e-01 1.000000000000000000e+00
8.057625882299999830e+03 9.999081043827955373e-01 9.302666342343359352e-05 9.968889196005401576e-01 9.969805377423968107e-01 1.000000000000000000e+00
8.057646314079999684e+03 9.997991785565613077e-01 9.302666342343359352e-05 9.966939637220324499e-01 9.968941614464897905e-01 1.000000000000000000e+00
8.057666745749999791e+03 9.998669609068304709e-01 9.302666342343359352e-05 9.966924132776420198e-01 9.968250299756786781e-01 1.000000000000000000e+00
8.057687177329999940e+03 9.999603833171227807e-01 9.302666342343359352e-05 9.967269931889812806e-01 9.967664817705922387e-01 1.000000000000000000e+00
8.057707609099999900e+03 1.000141297631303772e+00 9.302666342343359352e-05 9.968476677768888239e-01 9.967068354619338377e-01 1.000000000000000000e+00
8.057728040779999901e+03 1.000257874045632711e+00 9.302666342343359352e-05 9.968904400363294283e-01 9.966334341406547503e-01 1.000000000000000000e+00
8.057748472350000156e+03 1.000178840873668484e+00 9.302666342343359352e-05 9.967169303047442863e-01 9.965387084514802929e-01 1.000000000000000000e+00
