# time-2450000 flux       flux_err  
8004.38079235 1.00139792 0.00009307
8004.40122426 1.00145233 0.00009307
8004.42165637 1.00155446 0.00009307
8004.44208838 1.00175570 0.00009307
8004.46252040 1.00191185 0.00009307
8004.48295241 1.00193943 0.00009307
8004.50338442 1.00203548 0.00009307
8004.52381653 1.00216765 0.00009307
8004.54424844 1.00229457 0.00009307
8004.56468045 1.00237335 0.00009307
8004.60554456 1.00241595 0.00009307
8004.62597647 1.00254204 0.00009307
8004.64640858 1.00290001 0.00009307
8004.66684059 1.00290922 0.00009307
8004.68727249 1.00306047 0.00009307
8004.70770460 1.00321716 0.00009307
8004.72813651 1.00338885 0.00009307
8004.74856851 1.00349571 0.00009307
8004.76900062 1.00360727 0.00009307
8004.78943262 1.00377733 0.00009307
8004.80986453 1.00384141 0.00009307
8004.83029663 1.00385982 0.00009307
8004.85072854 1.00394232 0.00009307
8004.87116054 1.00406884 0.00009307
8004.89159264 1.00419852 0.00009307
8004.91202455 1.00431327 0.00009307
8004.93245655 1.00441812 0.00009307
8004.95288865 1.00455674 0.00009307
8004.97332065 1.00469076 0.00009307
8005.01418466 1.00493962 0.00009307
8005.03461666 1.00501535 0.00009307
8005.05504856 1.00512139 0.00009307
8005.11634475 1.00552087 0.00009307
8005.13677665 1.00563895 0.00009307
8005.15720865 1.00572885 0.00009307
8005.17764075 1.00585513 0.00009307
8005.19807265 1.00596233 0.00009307
8005.21850464 1.00614385 0.00009307
8005.23893674 1.00615281 0.00009307
8005.25936864 1.00631105 0.00009307
8005.27980063 1.00643441 0.00009307
8005.30023273 1.00651789 0.00009307
8005.32066462 1.00670728 0.00009307
8005.34109662 1.00669658 0.00009307
8005.36152871 1.00683076 0.00009307
8005.38196061 1.00697191 0.00009307
8005.40239260 1.00701824 0.00009307
8005.42282470 1.00715448 0.00009307
8005.44325669 1.00729955 0.00009307
8005.46368858 1.00739739 0.00009307
8005.48412067 1.00759932 0.00009307
8005.50455267 1.00737231 0.00009307
8005.52498456 1.00691673 0.00009307
8005.54541665 1.00698421 0.00009307
8005.56584854 1.00698990 0.00009307
8005.58628053 1.00711967 0.00009307
8005.60671262 1.00712246 0.00009307
8005.62714451 1.00738911 0.00009307
8005.64757660 1.00757714 0.00009307
8005.66800859 1.00820043 0.00009307
8005.68844048 1.00822075 0.00009307
8005.70887256 1.00819630 0.00009307
8005.74973644 1.00828648 0.00009307
8005.77016853 1.00839397 0.00009307
8005.79060051 1.00832337 0.00009307
8005.83146449 1.00836555 0.00009307
8005.85189647 1.00821480 0.00009307
8005.87232846 1.00835001 0.00009307
8005.89276044 1.00827887 0.00009307
8005.91319243 1.00837053 0.00009307
8005.93362441 1.00831760 0.00009307
8005.95405649 1.00834560 0.00009307
8005.97448838 1.00827332 0.00009307
8005.99492036 1.00828597 0.00009307
8006.01535244 1.00822241 0.00009307
8006.03578433 1.00809778 0.00009307
8006.05621631 1.00813622 0.00009307
8006.07664839 1.00810722 0.00009307
8006.09708027 1.00815978 0.00009307
8006.11751225 1.00807359 0.00009307
8006.13794433 1.00805948 0.00009307
8006.15837621 1.00798202 0.00009307
8006.17880819 1.00789230 0.00009307
8006.19924027 1.00782738 0.00009307
8006.21967215 1.00775111 0.00009307
8006.24010423 1.00768327 0.00009307
8006.26053611 1.00754440 0.00009307
8006.28096819 1.00748281 0.00009307
8006.30140016 1.00733853 0.00009307
8006.32183214 1.00724615 0.00009307
8006.34226402 1.00709728 0.00009307
8006.36269609 1.00687606 0.00009307
8006.38312807 1.00686214 0.00009307
8006.40355994 1.00678950 0.00009307
8006.42399202 1.00665966 0.00009307
8006.44442399 1.00661121 0.00009307
8006.46485587 1.00633398 0.00009307
8006.48528794 1.00627918 0.00009307
8006.52615179 1.00623095 0.00009307
8006.54658386 1.00626338 0.00009307
8006.56701584 1.00605327 0.00009307
8006.58744771 1.00570636 0.00009307
8006.60787978 1.00548826 0.00009307
8006.62831175 1.00523149 0.00009307
8006.64874372 1.00499214 0.00009307
8006.66917570 1.00480288 0.00009307
8006.68960767 1.00464342 0.00009307
8006.71003964 1.00450365 0.00009307
8006.73047161 1.00437939 0.00009307
8006.75090358 1.00422929 0.00009307
8006.77133564 1.00404810 0.00009307
8006.81219948 1.00354229 0.00009307
8006.83263155 1.00343688 0.00009307
8006.85306352 1.00321194 0.00009307
8006.87349538 1.00297068 0.00009307
8006.89392745 1.00279947 0.00009307
8006.91435942 1.00264156 0.00009307
8006.93479128 1.00244295 0.00009307
8006.95522335 1.00223465 0.00009307
8006.97565532 1.00211096 0.00009307
8006.99608718 1.00185024 0.00009307
8007.01651925 1.00159000 0.00009307
8007.05738307 1.00128663 0.00009307
8007.07781514 1.00110528 0.00009307
