7457.726921  0.998444  0.000812   0.58  -1.17  1.14 14.60    29.99    40.00
7457.727585  0.998496  0.000811   1.19  -0.79  1.14 14.11    29.92    40.00
7457.728238  0.999305  0.000818   0.54  -0.67  1.15 14.43    30.14    40.00
7457.728928  0.997704  0.000817  -0.65   0.11  1.15 14.70    29.96    40.00
7457.729634  0.998735  0.000818  -0.49  -0.68  1.15 15.21    30.01    40.00
7457.730337  1.000843  0.000819   0.30  -1.42  1.15 14.69    29.66    40.00
7457.731063  0.999505  0.000818   0.13  -1.42  1.15 14.90    29.76    40.00
7457.731808  0.999545  0.000818  -1.53   1.33  1.15 14.43    29.68    40.00
7457.732496  1.000161  0.000824  -1.08   2.08  1.16 13.84    29.62    40.00
7457.733180  0.999846  0.000824   0.40   0.01  1.16 14.98    29.85    40.00
7457.733897  0.998103  0.000822   1.20   0.57  1.16 14.91    30.08    40.00
7457.734594  0.999808  0.000824  -1.09   0.18  1.16 14.86    29.94    40.00
7457.735277  0.995754  0.000821  -1.15   0.89  1.16 15.20    30.31    40.00
7457.736020  0.999945  0.000824   0.40  -0.23  1.16 15.48    30.12    40.00
7457.736670  0.998844  0.000830   0.83   0.32  1.17 15.30    30.35    40.00
7457.737328  0.998669  0.000829  -1.03   0.72  1.17 15.33    30.41    40.00
7457.738000  0.999673  0.000831  -0.31   0.11  1.17 16.05    30.36    40.00
7457.738663  1.001470  0.000832   0.46  -1.54  1.17 14.29    30.54    40.00
7457.739345  1.000992  0.000832   0.80  -0.06  1.17 14.83    30.30    40.00
7457.740009  0.998544  0.000830   0.06   0.69  1.17 15.80    30.79    40.00
7457.740700  0.998016  0.000835  -0.33   1.44  1.18 15.84    30.76    40.00
7457.741700  1.000160  0.000837  -0.26   1.77  1.18 15.03    31.04    40.00
7457.742362  0.999627  0.000836  -0.37   0.53  1.18 15.28    30.87    40.00
7457.743014  1.001936  0.000838  -0.97  -0.25  1.18 13.68    31.41    40.00
7457.743676  0.999953  0.000836  -0.91  -0.75  1.18 14.26    30.99    40.00
7457.744374  0.999042  0.000842  -1.97   0.73  1.19 15.73    31.18    40.00
7457.745076  1.002294  0.000844  -1.21  -0.94  1.19 13.18    31.57    40.00
7457.745791  1.002297  0.000845   1.06  -1.94  1.19 13.41    31.30    40.00
7457.746470  1.000686  0.000844   1.43  -2.22  1.19 13.56    31.51    40.00
7457.747141  1.001174  0.000844  -0.21  -0.84  1.19 13.38    31.88    40.00
7457.747822  1.000646  0.000851  -0.42   0.47  1.20 15.84    31.81    40.00
7457.748543  0.998229  0.000848  -0.67   1.72  1.20 15.83    31.59    40.00
7457.749205  1.000799  0.000850  -0.99   1.40  1.20 14.70    31.66    40.00
7457.749899  0.998550  0.000848  -0.89   0.90  1.20 15.19    31.55    40.00
7457.750555  0.998386  0.000854  -0.69   1.53  1.21 15.22    31.38    40.00
7457.751202  0.999118  0.000855   0.20   1.58  1.21 14.73    31.67    40.00
7457.751856  0.998281  0.000854   1.04   0.66  1.21 14.88    31.70    40.00
7457.752562  0.999332  0.000856  -1.05  -1.04  1.21 15.64    32.06    40.00
7457.753258  0.998764  0.000861  -1.31  -0.68  1.22 15.01    31.95    40.00
7457.753935  0.996326  0.000859   0.00   0.66  1.22 15.33    32.10    40.00
7457.754579  1.000318  0.000863   0.33  -0.26  1.22 14.99    31.97    40.00
7457.755257  1.000790  0.000863   0.34  -1.52  1.22 14.04    32.25    40.00
7457.755993  1.000438  0.000863   1.04  -0.90  1.22 13.90    32.59    40.00
7457.756747  0.998057  0.000867   1.42  -0.22  1.23 14.52    32.50    40.00
7457.757949  1.000142  0.000870   2.04   0.70  1.23 15.21    33.00    40.00
7457.758616  0.999704  0.000869  -0.25   1.16  1.23 14.42    33.21    40.00
7457.759278  1.000188  0.000876  -0.71   1.87  1.24 14.36    33.07    40.00
7457.759960  1.000198  0.000876  -0.26  -1.61  1.24 15.07    33.12    40.00
7457.760689  1.001706  0.000878  -0.51  -0.26  1.24 14.61    33.29    40.00
7457.761376  0.998980  0.000881  -0.39   0.71  1.25 14.77    33.08    40.00
7457.762462  0.999869  0.000882  -0.95   1.38  1.25 15.22    33.46    40.00
7457.763115  0.999312  0.000882   0.49   0.47  1.25 15.27    33.62    40.00
7457.763767  1.000128  0.000889   0.87   0.76  1.26 14.62    33.46    40.00
7457.764437  0.996809  0.000886   0.61  -2.38  1.26 13.89    33.84    40.00
7457.765146  1.001487  0.000891   0.25  -1.52  1.26 14.43    33.89    40.00
7457.765816  1.001143  0.000890  -1.13   2.48  1.26 14.21    34.16    40.00
7457.766481  0.997899  0.000894  -1.10   2.47  1.27 14.89    34.13    40.00
7457.767178  1.001996  0.000898   1.33  -0.56  1.27 13.46    34.31    40.00
7457.767845  1.001525  0.000898   1.58  -1.26  1.27 13.75    34.26    40.00
7457.768524  0.998953  0.000902  -0.36   0.62  1.28 14.28    34.18    40.00
7457.769214  0.999755  0.000903  -1.58   0.28  1.28 14.63    34.10    40.00
7457.769867  0.999459  0.000903   0.34  -0.27  1.28 15.30    34.14    40.00
7457.770529  1.003660  0.000914   0.12  -1.36  1.29 13.24    34.49    40.00
7457.771204  1.001197  0.000912  -1.19  -1.85  1.29 13.58    34.96    40.00
7457.771853  0.997285  0.000908  -1.43  -0.65  1.29 15.15    35.18    40.00
7457.772535  0.999305  0.000917   2.28   1.83  1.30 15.16    35.54    40.00
7457.773186  1.001737  0.000919   1.67   1.28  1.30 13.98    35.54    40.00
7457.773868  1.003533  0.000921  -0.93  -0.21  1.30 11.83    35.55    40.00
7457.774521  0.999862  0.000924  -0.03  -0.33  1.31 14.80    35.66    40.00
7457.775192  1.001281  0.000926   0.68  -0.14  1.31 12.89    35.43    40.00
7457.775870  1.000900  0.000926  -0.10   0.86  1.31 14.00    35.52    40.00
7457.776520  1.000836  0.000933   0.54   0.88  1.32 13.65    35.64    40.00
7457.777197  1.000722  0.000933   1.00  -0.93  1.32 14.55    36.00    40.00
7457.778186  1.001017  0.000940   1.33  -2.05  1.33 13.31    35.98    40.00
7457.778910  1.001083  0.000940   0.70  -1.69  1.33 13.93    35.86    40.00
7457.779599  1.002035  0.000942   1.06  -0.92  1.33 13.59    36.53    40.00
7457.780273  1.000521  0.000948   1.16   0.71  1.34 14.33    36.47    40.00
7457.781011  1.000184  0.000947  -0.61   0.89  1.34 14.20    36.26    40.00
7457.781720  1.001017  0.000956  -2.94   1.94  1.35 13.79    36.43    40.00
