8163.859540  0.996880  0.001013  14.13  27.78  1.42 13.16    31.74    35.00
8163.860097  0.996432  0.001011  13.17  27.03  1.42 12.91    31.66    35.00
8163.860667  0.998110  0.001021  14.74  25.18  1.43 12.90    31.32    35.00
8163.861311  0.997075  0.001019  15.50  25.24  1.43 11.13    31.42    35.00
8163.861877  0.998493  0.001029  14.53  25.15  1.44 10.49    31.33    35.00
8163.862432  0.998876  0.001030  15.05  25.26  1.44 11.32    31.80    35.00
8163.862991  0.999118  0.001030  13.61  25.32  1.44 11.16    31.85    35.00
8163.863561  1.000293  0.001040  15.99  25.92  1.45 10.89    32.05    35.00
8163.864116  1.001292  0.001041  15.04  24.90  1.45 10.47    31.78    35.00
8163.864681  0.999486  0.001049  16.21  25.41  1.46 11.07    31.75    35.00
8163.865251  1.000462  0.001050  16.01  25.72  1.46 11.04    31.66    35.00
8163.865806  1.000944  0.001060  15.64  26.06  1.47 10.60    31.83    35.00
8163.866362  1.001276  0.001060  17.81  25.03  1.47  9.99    31.61    35.00
8163.866915  1.001041  0.001061  16.95  25.78  1.47 10.58    31.43    35.00
8163.867478  1.002030  0.001071  16.54  27.16  1.48 11.10    31.37    35.00
8163.868033  1.000173  0.001069  19.92  24.38  1.48 11.76    31.09    35.00
8163.868585  0.998363  0.001077  18.47  25.00  1.49 11.97    31.03    35.00
8163.869140  0.999294  0.001077  20.47  24.70  1.49 10.99    31.26    35.00
8163.869701  0.998461  0.001087  20.75  26.88  1.50 11.85    31.74    35.00
8163.870255  0.998191  0.001087  21.13  27.47  1.50 12.08    31.81    35.00
8163.870808  0.999873  0.001098  20.10  25.10  1.51 10.66    31.98    35.00
8163.871360  1.002191  0.001101  21.45  23.96  1.51 10.92    31.83    35.00
8163.871924  1.000449  0.001109  21.90  23.26  1.52 11.34    31.58    35.00
8163.872478  0.998387  0.001107  20.84  26.07  1.52 12.19    31.56    35.00
8163.873034  1.000807  0.001119  23.07  22.73  1.53 10.90    31.26    35.00
8163.873590  1.001408  0.001120  24.70  23.89  1.53 10.71    30.94    35.00
8163.874234  0.999645  0.001128  24.86  25.59  1.54 11.22    30.61    35.00
8163.874787  0.998683  0.001127  26.08  23.24  1.54 10.57    30.76    35.00
8163.875347  1.002497  0.001141  28.33  22.27  1.55 10.46    30.87    35.00
8163.875904  1.002428  0.001141  28.81  21.64  1.55 10.11    31.08    35.00
8163.876460  0.999031  0.001147  28.62  22.16  1.56 11.40    31.05    35.00
8163.877014  1.000772  0.001149  30.62  20.68  1.56 10.71    31.20    35.00
8163.877569  1.000496  0.001159  30.86  22.19  1.57 11.16    30.88    35.00
8163.878126  1.001961  0.001161  29.66  21.24  1.57 10.80    31.14    35.00
8163.878682  1.001296  0.001170  31.79  20.42  1.58 11.39    30.95    35.00
8163.879238  1.001103  0.001180  32.03  20.12  1.59  9.87    31.33    35.00
8163.879794  1.001709  0.001181  32.72  20.40  1.59 11.21    31.36    35.00
