#time			flux		fluxerr		x			y		roll		contam			bg			smear
2298.24807659 0.99948074 0.00032590 -0.02399257 -0.08795426 144.22751265 -0.02074590 -0.27816772 0.00137825
2298.24877134 0.99985810 0.00032596 0.04693533 -0.59920878 140.53195430 -0.07658705 -0.26849365 0.00153266
2298.24946607 0.99972005 0.00032594 0.11262973 -0.39707314 136.80699549 -0.16875691 -0.21997070 0.00196014
2298.25016082 0.99935498 0.00032588 0.28440296 -0.39954573 133.05280625 -0.13967444 -0.21997070 0.00175955
2298.25085556 0.99985342 0.00032596 0.50861175 0.16775895 129.27061223 -0.25942843 -0.21997070 0.00219985
2298.25155031 1.00021351 0.00032602 0.11842808 0.22367518 125.46332004 0.05765692 -0.21023560 0.00106322
2298.25224506 0.99912782 0.00032584 -0.06096006 0.30859515 121.63403286 0.02038233 -0.19079590 0.00128807
2298.25363453 1.00035638 0.00032604 0.15786566 0.42353530 113.92197368 -0.00601348 -0.28784180 0.00132535
2298.25432928 0.99998402 0.00032598 0.54626143 0.30237870 110.04552601 -0.13525238 -0.17129517 0.00172059
2298.25502403 0.99988869 0.00032597 0.99989252 0.29208369 106.16079252 0.00719814 -0.22967529 0.00116784
2298.25571877 0.99983393 0.00032596 0.75063371 0.55371684 102.27227693 -0.21796840 -0.21023560 0.00205041
2298.25641352 0.99991199 0.00032597 0.80865122 0.52246378 98.38449087 -0.23430002 -0.19079590 0.00206343
2298.25710825 1.00062774 0.00032609 0.56638261 0.62401502 94.50200310 -0.27657936 -0.19079590 0.00221528
2298.25780300 1.00042905 0.00032606 0.45754808 0.87709174 90.62915161 -0.10134572 -0.18106079 0.00162393
2298.25849774 0.99993805 0.00032598 0.27440515 0.10958777 86.76976198 -0.07709576 -0.21997070 0.00152304
2298.25919249 0.99952289 0.00032591 -0.17401791 0.05950598 82.92703600 0.02683666 -0.11270142 0.00129169
2298.25988723 1.00014750 0.00032601 0.02795737 0.46972456 79.10415150 -0.18719428 -0.21997070 0.00198563
2298.26058198 1.00018330 0.00032602 0.08886917 -0.04904208 75.30429396 -0.11357589 -0.22967529 0.00174617
2298.26127671 1.00052220 0.00032607 0.07906338 0.14536033 71.53069693 -0.03707294 -0.17129517 0.00143139
2298.26197146 1.00020712 0.00032602 -0.21014639 0.29607403 67.78552215 0.05062657 -0.19079590 0.00098158
2298.26266621 0.99993466 0.00032598 -0.33482501 0.26437708 64.06939902 0.04684291 -0.15179443 0.00103083
2298.26336095 1.00027434 0.00032603 -0.06980702 0.36383773 60.38268951 0.01049237 -0.23941040 0.00136297
2298.26405570 1.00015468 0.00032601 -0.56568614 0.24768764 56.72576332 0.04299456 -0.14202881 0.00120193
2298.26475043 0.99960095 0.00032592 -0.56865237 -0.09525930 53.09904335 -0.15181995 -0.21997070 0.00198984
2298.26544518 1.00023136 0.00032602 -0.07769985 0.46735759 49.50247094 0.00066377 -0.24908447 0.00133030
2298.26613992 0.99951438 0.00032591 -0.25971308 0.85089526 45.93460048 -0.11381471 -0.25878906 0.00174136
2298.26683467 0.99988519 0.00032597 -0.50623392 0.47130854 42.39343572 -0.07791140 -0.20053101 0.00163012
2298.26752941 1.00009618 0.00032600 -0.44578387 0.38382291 38.87697283 -0.02765338 -0.19079590 0.00142205
2298.26822416 1.00051831 0.00032607 0.40988692 0.55782898 35.38321529 -0.10371678 -0.28784180 0.00170283
2298.26891889 0.99957473 0.00032592 0.30517208 -0.00514927 31.91017652 -0.13140332 -0.19079590 0.00181139
2298.26961364 1.00005223 0.00032600 0.21726623 0.10522406 28.45505731 -0.13731998 -0.26849365 0.00185610
2298.27030838 0.99980442 0.00032595 -0.68723447 0.30826682 25.01472291 0.00895990 -0.22967529 0.00128168
2298.27100313 1.00081729 0.00032612 -0.06062514 0.55978232 21.58596101 -0.21328440 -0.25878906 0.00205426
2298.27169788 1.00053745 0.00032607 0.04341290 -0.06243990 18.16556616 -0.03697717 -0.21023560 0.00150108
2298.27239261 0.99949795 0.00032590 -0.17513611 0.32523804 14.75038297 -0.12154312 -0.24908447 0.00177089
2298.27308736 1.00046150 0.00032606 -0.68168456 0.46054068 11.33704776 -0.02320670 -0.26846313 0.00149483
2298.27378210 0.99950733 0.00032591 -0.58260931 0.32705874 7.92227955 -0.04415824 -0.21997070 0.00152329
2298.27447685 0.99983408 0.00032596 -0.41886289 0.20673465 4.50273795 -0.05985753 -0.24908447 0.00158848
2298.27517159 1.00000176 0.00032599 -0.08428483 0.04074470 1.07507534 0.01196790 -0.22967529 0.00132718
2298.27586633 1.00028691 0.00032603 -0.33365359 0.43472147 357.63600732 -0.01729733 -0.22967529 0.00131770
2298.27656107 1.00021199 0.00032602 0.14225474 0.72317290 354.18219069 -0.00267099 -0.17129517 0.00122200
2298.27725582 1.00051536 0.00032607 0.21501696 -0.51500753 350.71102056 -0.06365349 -0.22967529 0.00159569
2298.27795056 1.00080198 0.00032612 0.03694505 -0.45792067 347.22001877 -0.00386201 -0.25878906 0.00141958
2298.27864531 1.00056257 0.00032608 0.19599067 0.00298505 343.70670031 -0.09483466 -0.26846313 0.00165990
2298.27934006 1.00018050 0.00032602 0.24647671 -0.45524019 340.16858724 -0.07272231 -0.21997070 0.00155358
2298.28003480 1.00076697 0.00032611 0.01186605 -0.17420566 336.60326622 -0.09017591 -0.24908447 0.00167276
2298.28072954 1.00024685 0.00032603 -0.08480123 0.14975989 333.00948556 0.04175851 -0.17129517 0.00111519
2298.28142428 1.00083931 0.00032612 0.14377558 0.27304504 329.38665587 -0.01161159 -0.19079590 0.00127526
2298.28211903 1.00046791 0.00032606 -0.08535346 0.19573501 325.73439809 -0.02280015 -0.22967529 0.00139956
2298.28281377 1.00071421 0.00032610 0.33015095 0.06745929 322.05226590 -0.14971221 -0.28784180 0.00186835
2298.28350851 1.00060435 0.00032609 -0.14291632 0.30364479 318.33988975 0.06090983 -0.22967529 0.00112316
2298.28420325 0.99917613 0.00032585 -0.24331719 0.07416204 314.59763527 0.00242786 -0.22967529 0.00138238
2298.28489800 1.00037979 0.00032605 -0.37321526 -0.41156623 310.82776764 -0.08326668 -0.24908447 0.00168553
2298.28559274 0.99972152 0.00032594 -0.48461804 -0.32109393 307.03268515 -0.18271191 -0.21997070 0.00208749
2298.28628749 1.00020659 0.00032602 -0.72936974 -0.25548447 303.21477863 -0.02038788 -0.22967529 0.00148777
2298.28698223 0.99965322 0.00032593 -0.37796914 -0.18756971 299.37644658 -0.10693736 -0.21997070 0.00182005
2298.28767697 1.00005252 0.00032600 -0.67296752 -0.67354070 295.52041295 -0.00316042 -0.28784180 0.00154627
2298.28837171 1.00057372 0.00032608 -0.58901375 -0.85660863 291.65052461 0.03983343 -0.19079590 0.00125370
2298.28906646 0.99955094 0.00032591 -0.35542240 -0.49112422 287.77121297 -0.11223209 -0.24908447 0.00179595
2298.28976121 0.99989223 0.00032597 0.18193329 -0.09577477 283.88685266 0.07823079 -0.24908447 0.00109817
2298.29045595 1.00053156 0.00032607 0.34016055 -0.06612879 280.00181062 -0.08380549 -0.24908447 0.00164507
2298.29115070 0.99999926 0.00032599 0.39893925 -0.52796893 276.12043953 -0.12652073 -0.22967529 0.00178789
2298.29184543 0.99993433 0.00032598 0.45023021 -0.46345994 272.24682257 -0.05817314 -0.23941040 0.00154221
2298.29254018 1.00011056 0.00032600 0.33367118 -0.09242919 268.38460501 -0.16553663 -0.28784180 0.00201525
