# time-2457000 flux       flux_err  
1468.71263331 0.99950290 0.00053297
1468.71402222 0.99969649 0.00053316
1468.71541113 0.99964261 0.00053297
1468.71680004 0.99925691 0.00053296
1468.71818895 0.99945432 0.00053286
1468.71957786 1.00026822 0.00053317
1468.72096677 0.99952221 0.00053297
1468.72235568 1.00015175 0.00053290
1468.72374459 1.00098753 0.00053327
1468.72513349 1.00029492 0.00053294
1468.72652240 0.99978989 0.00053297
1468.72791131 0.99945843 0.00053291
1468.72930022 0.99955177 0.00053288
1468.73068913 0.99852365 0.00053270
1468.73207804 0.99888301 0.00053273
1468.73346695 1.00052404 0.00053308
1468.73485586 1.00016463 0.00053299
1468.73624477 1.00082767 0.00053317
1468.73763368 0.99967074 0.00053303
1468.73902259 1.00008476 0.00053302
1468.74041149 1.00116634 0.00053328
1468.74180040 1.00053954 0.00053299
1468.74318931 1.00003588 0.00053302
1468.74457822 0.99964166 0.00053310
1468.74596713 0.99993324 0.00053314
1468.74735604 0.99977499 0.00053303
1468.74874495 0.99994731 0.00053299
1468.75013386 0.99925017 0.00053288
1468.75152277 0.99988055 0.00053290
1468.75291168 0.99984312 0.00053279
1468.75430058 0.99945140 0.00053294
1468.75568949 1.00066888 0.00053321
1468.75707840 1.00021327 0.00053303
1468.75846731 1.00010276 0.00053300
1468.75985622 0.99957860 0.00053303
1468.76124513 1.00027800 0.00053301
1468.76263404 0.99996924 0.00053303
1468.76402295 0.99933487 0.00053301
1468.76541186 1.00056744 0.00053315
1468.76680076 0.99989235 0.00053299
1468.76818967 1.00118423 0.00053336
1468.76957858 1.00030196 0.00053306
1468.77096749 0.99987721 0.00053295
1468.77235640 0.99990124 0.00053308
1468.77374531 1.00025427 0.00053314
1468.77513422 0.99952161 0.00053307
1468.77652313 0.99943793 0.00053302
1468.77791204 0.99952054 0.00053289
1468.77930095 1.00088692 0.00053325
1468.78068985 1.00041258 0.00053319
1468.78207876 1.00005102 0.00053291
1468.78346767 1.00002098 0.00053299
1468.78485658 1.00014138 0.00053296
1468.78624549 0.99962336 0.00053297
1468.78763440 1.00021541 0.00053308
1468.78902331 1.00038338 0.00053311
1468.79041222 0.99931872 0.00053276
1468.79180113 0.99963886 0.00053310
1468.79319003 1.00042450 0.00053311
1468.79457894 0.99938411 0.00053286
1468.79596785 0.99943894 0.00053293
1468.79735676 0.99923319 0.00053279
1468.79874567 0.99982119 0.00053310
1468.80013458 0.99948406 0.00053294
1468.80152349 0.99939126 0.00053291
1468.80291240 0.99963427 0.00053294
1468.80430131 1.00100303 0.00053334
1468.80569021 0.99980783 0.00053303
1468.80707912 0.99955249 0.00053271
1468.80846803 1.00086236 0.00053320
1468.80985694 0.99903136 0.00053290
1468.81124585 1.00047290 0.00053324
1468.81263476 1.00024450 0.00053311
1468.81402367 1.00086105 0.00053326
1468.81541258 1.00053620 0.00053322
1468.81680148 0.99997604 0.00053299
1468.81819039 0.99940532 0.00053293
1468.81957930 0.99958110 0.00053312
1468.82096821 0.99949706 0.00053283
1468.82235712 1.00107956 0.00053332
1468.82374603 0.99995643 0.00053322
1468.82513494 0.99940974 0.00053301
1468.82652385 0.99968022 0.00053294
1468.82791275 0.99957830 0.00053300
1468.82930166 1.00003064 0.00053315
1468.83069057 1.00025761 0.00053283
1468.83207948 0.99941581 0.00053273
1468.83346839 1.00039804 0.00053313
1468.83485730 1.00008249 0.00053303
1468.83624621 0.99996221 0.00053308
1468.83763512 1.00038576 0.00053328
1468.83902402 0.99989903 0.00053306
1468.84041293 0.99948978 0.00053283
1468.84180184 0.99994856 0.00053290
1468.84319075 1.00075388 0.00053327
1468.84457966 1.00000036 0.00053293
1468.84596857 0.99962950 0.00053307
1468.84735748 0.99926007 0.00053317
1468.84874639 0.99913907 0.00053294
1468.85013529 1.00002193 0.00053291
1468.85152420 1.00036633 0.00053301
1468.85291311 1.00023425 0.00053326
1468.85430202 0.99922782 0.00053285
1468.85569093 0.99988300 0.00053307
1468.85707984 1.00054514 0.00053315
1468.85846875 0.99913543 0.00053278
1468.85985766 0.99988639 0.00053297
1468.86124656 0.99990487 0.00053284
1468.86263547 0.99964631 0.00053296
1468.86402438 1.00032532 0.00053301
1468.86541329 0.99882853 0.00053279
1468.86680220 0.99975801 0.00053302
1468.86819111 1.00056899 0.00053331
1468.86958002 1.00037432 0.00053309
1468.87096892 0.99922669 0.00053284
1468.87235783 0.99938875 0.00053292
1468.87374674 1.00030696 0.00053318
1468.87513565 0.99956191 0.00053299
1468.87652456 1.00076413 0.00053308
1468.87791347 0.99952471 0.00053292
1468.87930238 0.99986744 0.00053313
1468.88069128 1.00065982 0.00053321
1468.88208019 0.99993443 0.00053305
1468.88346910 0.99963301 0.00053308
1468.88485801 0.99949002 0.00053303
1468.88624692 1.00067878 0.00053319
1468.88763583 0.99927884 0.00053301
1468.88902474 0.99956292 0.00053284
1468.89041364 0.99949485 0.00053303
1468.89180255 0.99985564 0.00053303
1468.89319146 0.99972826 0.00053302
1468.89458037 0.99997878 0.00053310
1468.89596928 1.00033903 0.00053318
1468.89735819 0.99938405 0.00053302
1468.89874710 1.00072968 0.00053329
1468.90013600 1.00048578 0.00053308
1468.90152491 0.99985021 0.00053282
1468.90291382 1.00028658 0.00053300
1468.90430273 0.99991202 0.00053287
1468.90569164 0.99959743 0.00053310
1468.90708055 1.00032997 0.00053308
1468.90846946 0.99996442 0.00053324
1468.90985836 0.99988616 0.00053305
1468.91124727 0.99970907 0.00053304
1468.91263618 0.99951863 0.00053312
1468.91402509 1.00087702 0.00053344
1468.91541400 0.99970782 0.00053305
1468.91680291 0.99978334 0.00053294
1468.91819181 0.99972397 0.00053294
1468.91958072 1.00034380 0.00053316
1468.92096963 0.99954039 0.00053304
1468.92235854 1.00045240 0.00053316
1468.92374745 0.99982119 0.00053322
1468.92513636 1.00013876 0.00053312
1468.92652527 0.99975634 0.00053303
1468.92791417 0.99988973 0.00053301
1468.92930308 0.99931228 0.00053298
1468.93069199 0.99983776 0.00053298
1468.93208090 0.99940616 0.00053269
1468.93346981 1.00050247 0.00053320
1468.93485872 0.99968356 0.00053300
1468.93624762 0.99991083 0.00053308
1468.93763653 0.99926615 0.00053286
1468.93902544 0.99996489 0.00053305
1468.94041435 0.99935210 0.00053291
1468.94180326 1.00034630 0.00053296
1468.94319217 0.99965590 0.00053313
1468.94458108 0.99997306 0.00053303
1468.94596998 1.00047553 0.00053316
1468.94735889 1.00073683 0.00053323
1468.94874780 1.00002229 0.00053293
1468.95013671 1.00002599 0.00053312
1468.95152562 1.00005269 0.00053315
1468.95291453 1.00103128 0.00053333
1468.95430343 1.00030315 0.00053304
1468.95569234 1.00015223 0.00053315
1468.95708125 0.99913132 0.00053294
1468.95847016 0.99959606 0.00053311
1468.95985907 0.99938005 0.00053304
1468.96124798 1.00024104 0.00053305
1468.96263688 1.00088727 0.00053307
1468.96402579 1.00098228 0.00053339
1468.96541470 1.00006962 0.00053304
1468.96680361 1.00032640 0.00053316
1468.96819252 0.99989599 0.00053314
1468.96958143 1.00021362 0.00053314
1468.97097033 1.00097883 0.00053334
1468.97235924 1.00013661 0.00053307
1468.97374815 0.99992800 0.00053303
1468.97513706 1.00070965 0.00053327
1468.97652597 0.99924886 0.00053293
1468.97791488 1.00054574 0.00053312
1468.97930378 0.99991965 0.00053297
1468.98069269 1.00017607 0.00053310
1468.98208160 1.00019729 0.00053314
1468.98347051 0.99974209 0.00053306
1468.98485942 1.00049102 0.00053316
1468.98624833 0.99998921 0.00053313
1468.98763723 0.99993324 0.00053312
1468.98902614 1.00015974 0.00053308
1468.99041505 0.99958283 0.00053301
1468.99180396 1.00097764 0.00053312
1468.99319287 1.00050116 0.00053329
1468.99458177 0.99990529 0.00053313
1468.99597068 0.99942565 0.00053282
1468.99735959 1.00002098 0.00053291
1468.99874850 0.99969220 0.00053302
1469.00013741 0.99960822 0.00053292
1469.00152632 1.00069332 0.00053329
1469.00291522 0.99879408 0.00053278
1469.00430413 1.00009799 0.00053309
1469.00569304 1.00089395 0.00053330
1469.00708195 1.00037920 0.00053320
1469.00847086 1.00087929 0.00053312
1469.00985977 0.99968237 0.00053293
1469.01124867 1.00031352 0.00053307
1469.01263758 0.99982893 0.00053296
1469.01402649 1.00047684 0.00053323
1469.01541540 1.00033224 0.00053329
1469.01680431 0.99985671 0.00053289
1469.01819321 0.99948126 0.00053294
1469.01958212 1.00027192 0.00053312
1469.02097103 1.00056577 0.00053318
1469.02235994 1.00016463 0.00053324
1469.02374885 1.00029612 0.00053299
1469.02513776 0.99967057 0.00053293
1469.02652666 1.00009823 0.00053314
1469.02791557 0.99934971 0.00053290
1469.02930448 1.00000656 0.00053306
1469.03069339 1.00020838 0.00053302
1469.03208230 0.99990708 0.00053300
1469.03347120 1.00004649 0.00053306
1469.03486011 0.99994361 0.00053291
1469.03624902 1.00055015 0.00053325
1469.03763793 1.00032675 0.00053307
1469.03902684 0.99984038 0.00053291
1469.04041574 1.00007761 0.00053304
1469.04180465 1.00016618 0.00053302
1469.04319356 1.00055587 0.00053289
1469.04458247 1.00000119 0.00053315
1469.04597138 0.99961215 0.00053299
1469.04736029 1.00009692 0.00053333
1469.04874919 1.00007832 0.00053310
1469.05013810 1.00106478 0.00053324
1469.05152701 1.00055909 0.00053335
1469.05291592 0.99990988 0.00053300
1469.05430483 1.00061178 0.00053339
1469.05569373 1.00034833 0.00053310
1469.05708264 0.99989140 0.00053293
1469.05847155 0.99914867 0.00053284
1469.05986046 1.00062704 0.00053315
1469.06124937 1.00011623 0.00053294
1469.06263827 1.00013542 0.00053306
1469.06402718 1.00082839 0.00053326
1469.06541609 1.00061655 0.00053340
1469.06680500 0.99923581 0.00053319
1469.06819391 1.00001454 0.00053301
1469.06958281 0.99842048 0.00053255
1469.07097172 1.00099301 0.00053339
1469.07236063 1.00006890 0.00053312
1469.07374954 1.00013924 0.00053320
1469.07513845 1.00000441 0.00053303
1469.07652735 0.99933612 0.00053289
1469.07791626 1.00017071 0.00053318
1469.07930517 0.99917448 0.00053276
1469.08069408 1.00020289 0.00053313
1469.08208299 1.00038207 0.00053319
1469.08347189 0.99974245 0.00053317
1469.08486080 0.99944162 0.00053299
1469.08624971 0.99968183 0.00053316
1469.08763862 0.99906337 0.00053285
1469.08902753 1.00002325 0.00053298
1469.09041643 1.00011635 0.00053315
1469.09180534 0.99911910 0.00053285
1469.09319425 1.00034726 0.00053317
1469.09458316 0.99925578 0.00053296
1469.09597207 0.99948102 0.00053301
1469.09736097 1.00012767 0.00053307
1469.09874988 0.99915707 0.00053310
1469.10013879 1.00031829 0.00053294
1469.10152770 0.99983710 0.00053292
1469.10291661 1.00059319 0.00053310
1469.10430551 0.99945021 0.00053305
1469.10569442 0.99975348 0.00053298
1469.10708333 1.00093532 0.00053309
1469.10847224 1.00000906 0.00053311
1469.10986115 0.99998182 0.00053325
1469.11125005 1.00210190 0.00053339
1469.11263896 1.00005531 0.00053310
1469.11402787 1.00015855 0.00053309
1469.11541678 0.99967301 0.00053307
1469.11680568 1.00060701 0.00053304
1469.11819459 1.00066864 0.00053322
1469.11958350 1.00016844 0.00053313
1469.12097241 0.99971253 0.00053294
1469.12236132 1.00021362 0.00053318
1469.12375022 1.00046015 0.00053299
1469.12513913 0.99988401 0.00053288
1469.12652804 1.00035405 0.00053306
1469.12791695 0.99844855 0.00053269
1469.12930586 1.00034237 0.00053307
1469.13069476 1.00056744 0.00053336
1469.13208367 0.99994516 0.00053309
1469.13347258 1.00065887 0.00053327
1469.13486149 0.99917960 0.00053309
1469.13625039 1.00087631 0.00053317
1469.13763930 0.99992687 0.00053301
1469.13902821 1.00016880 0.00053326
1469.14041712 0.99922091 0.00053285
1469.14180603 0.99982393 0.00053300
1469.14319493 1.00207162 0.00053356
1469.14458384 0.99961364 0.00053294
1469.14597275 1.00005686 0.00053314
1469.14736166 0.99938989 0.00053273
1469.14875057 1.00010777 0.00053316
1469.15013947 1.00038898 0.00053311
1469.15152838 1.00022292 0.00053307
1469.15291729 1.00059557 0.00053319
1469.15430620 1.00098896 0.00053340
1469.15569510 0.99909353 0.00053303
1469.15708401 1.00107908 0.00053341
1469.15847292 1.00074458 0.00053302
1469.15986183 0.99925101 0.00053304
1469.16125074 0.99968177 0.00053314
1469.16263964 1.00005376 0.00053306
1469.16402855 0.99869108 0.00053293
1469.16541746 1.00024974 0.00053339
1469.16680637 1.00042546 0.00053328
1469.16819527 1.00013816 0.00053310
1469.16958418 0.99973261 0.00053321
1469.17097309 1.00046360 0.00053311
1469.17236200 0.99981493 0.00053299
1469.17375090 0.99964672 0.00053288
1469.17513981 0.99911320 0.00053278
1469.17652872 1.00065947 0.00053334
1469.17791763 1.00093162 0.00053322
1469.17930654 0.99969316 0.00053305
1469.18069544 1.00123525 0.00053340
1469.18208435 1.00005269 0.00053309
1469.18347326 0.99985290 0.00053293
1469.18486217 1.00049317 0.00053339
1469.18625107 1.00021052 0.00053302
1469.18763998 1.00026369 0.00053306
1469.18902889 0.99922365 0.00053317
1469.19041780 1.00043929 0.00053307
1469.19180670 1.00002658 0.00053304
1469.19319561 1.00098562 0.00053346
1469.19458452 0.99964637 0.00053277
1469.19597343 1.00017953 0.00053304
1469.19736234 0.99985969 0.00053316
1469.19875124 1.00057995 0.00053317
1469.20014015 1.00048220 0.00053313
1469.20152906 1.00034726 0.00053307
1469.20291797 0.99956840 0.00053315
1469.20430687 1.00015545 0.00053321
1469.20569578 1.00042403 0.00053302
1469.20708469 1.00199330 0.00053349
1469.20847360 1.00032389 0.00053324
1469.20986250 0.99969286 0.00053282
1469.21125141 0.99988735 0.00053305
1469.21264032 1.00050724 0.00053324
1469.21402923 0.99998945 0.00053312
1469.21541813 1.00043261 0.00053321
1469.21680704 0.99985725 0.00053303
1469.21819595 0.99966639 0.00053308
1469.21958486 0.99942154 0.00053283
1469.22097376 0.99932164 0.00053298
1469.22236267 1.00031626 0.00053315
1469.22375158 1.00004590 0.00053314
1469.22514049 0.99933481 0.00053293
1469.22652940 1.00070107 0.00053314
1469.22791830 1.00028026 0.00053317
1469.22930721 1.00022316 0.00053311
1469.23069612 1.00028050 0.00053323
1469.23208503 1.00048137 0.00053321
1469.23347393 1.00031185 0.00053307
1469.23486284 1.00127840 0.00053326
1469.23625175 1.00011122 0.00053304
1469.23764066 1.00153232 0.00053340
1469.23902956 0.99932981 0.00053296
1469.24041847 1.00000739 0.00053317
1469.24180738 0.99900675 0.00053314
1469.24319629 0.99993300 0.00053302
1469.24458519 1.00015640 0.00053314
1469.24597410 1.00007272 0.00053304
1469.24736301 0.99963182 0.00053318
1469.24875192 1.00133717 0.00053335
1469.25014082 1.00091374 0.00053348
1469.25152973 1.00088942 0.00053328
1469.25291864 1.00079644 0.00053329
1469.25430755 0.99947757 0.00053304
1469.25569645 1.00126100 0.00053342
1469.25708536 1.00003016 0.00053296
1469.25847427 1.00094259 0.00053327
1469.25986317 1.00058448 0.00053327
1469.26125208 0.99950349 0.00053309
1469.26264099 0.99992186 0.00053294
1469.26402990 0.99915695 0.00053295
1469.26541880 1.00001729 0.00053299
1469.26680771 1.00017333 0.00053328
1469.26819662 1.00021458 0.00053306
1469.26958553 0.99956727 0.00053296
1469.27097443 0.99930304 0.00053312
1469.27236334 1.00002146 0.00053310
1469.27375225 0.99996966 0.00053275
1469.27514116 1.00052786 0.00053329
1469.27653006 0.99975556 0.00053306
1469.27791897 0.99912816 0.00053296
1469.27930788 1.00051451 0.00053323
1469.28069679 1.00025022 0.00053320
1469.28208569 1.00039554 0.00053305
1469.28347460 1.00057530 0.00053323
1469.28486351 0.99971664 0.00053313
1469.28625242 1.00040734 0.00053313
1469.28764132 0.99956942 0.00053290
1469.28903023 1.00246072 0.00053366
1469.29041914 0.99970633 0.00053300
1469.29180805 0.99934351 0.00053304
1469.29319695 1.00053442 0.00053312
1469.29458586 0.99991262 0.00053302
1469.29597477 0.99963856 0.00053301
1469.29736367 1.00082636 0.00053333
1469.29875258 1.00036049 0.00053315
1469.30014149 0.99901307 0.00053293
1469.30153040 1.00011230 0.00053297
1469.30291930 0.99943787 0.00053288
